cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
590	551.4255777994791	9.25844475	989		
591	720.4436340332031	8.5873247	52		
592	198.0528999342652	1.5239341699999998	34		
593	386.2903442382813	6.560554166666667	-1		
594	584.457763671875	10.398296	-1		
595	280.13880157470703	3.56237695	30		
596	665.3142013570557	5.697440325	-1		
597	442.2656097412109	4.0140853	67		
598	127.1118625653839	3.72579296	405		
599	313.27325745034176	8.74594577	202		
600	450.1391372680664	4.7996873	56		
601	462.1820271809896	0.6336478933333334	303		
602	790.5219192538046	9.484015133333331	529		
603	230.03367233276367	1.5214789	268		
604	304.1540412902832	3.062060475	-1		
605	271.1148178103638	2.97202232	-1		
606	525.2304992675781	3.26417885	-1		
607	228.2070426940918	1.304362275	-1		
608	437.1449737548828	2.329204	-1	608.0	NCGC00384633-01_C21H24O10_(2S,3R)-3,5-Dihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-7-yl beta-D-threo-hexopyranoside
609	464.2123260498047	2.344215	-1		
610	324.28987274375	8.46541703	-1		
611	275.1966156005859	1.56815682	48		
612	464.1917114257813	3.62055465	153		
613	594.5091807076009	11.596636666666669	-1		
614	500.3591423064576	8.095954025000001	53		
615	502.28540802001953	3.0004098	-1		
616	358.2010192871094	5.157742299999999	97		
617	182.11933441162108	8.0688314	96		
618	575.3120727539062	4.1064651	89		
619	353.3050720214844	9.537142159999998	-1		
620	814.5588531640624	8.8048776	-1		
621	398.2021247880433	2.47026223	-1		
622	350.2315673828125	3.8767391	-1		
623	261.1848480224609	6.00202964	-1		
624	324.29003143310547	6.6725676	41		
625	550.3883209228516	8.05925425	753		
626	300.2169837983704	4.354820275	28		
627	311.2213638324708	5.462383099999999	111		
628	462.19762420654297	3.56126435	-1		
629	581.3981170712077	8.791608266666666	-1		
630	238.1799468994141	3.6595501	16		
631	722.3943023681641	5.219442	-1		
632	370.331665041626	8.909850516666667	-1		
633	718.4646606445312	9.1933458	-1		
634	409.2551330624512	6.22502068	85		
635	805.5073852539062	10.873766	-1		
636	140.10702684221735	2.5534809333333333	-1		
637	388.21131897283936	4.0343998	-1		
638	251.20046119706728	7.289813	-1		
639	365.1054351806641	0.651891854	18		
640	342.2999099739624	8.089452869999999	-1		
641	589.4108810424805	10.29042375	44		
642	256.13253021240234	4.14166465	451		
643	615.4417877197266	8.67040145	858		
644	638.5357360839844	11.0253395	-1		
645	585.4535217285156	10.896773	-1		
646	499.2069549560547	4.2007081	182		
647	187.1155708317566	1.62786136	470		
648	617.4745025634766	10.7617165	106		
649	544.2621032714844	2.98901602	237		
650	527.2657928466797	3.3047102	-1		
651	443.7644958496094	3.3416825	43		
652	240.15443725585936	2.0565958	34		
653	253.1002216339112	1.840057525	41		
654	336.2280578624878	1.940391725	-1		
655	124.11167653401692	3.823510711111111	354		
656	430.1288299560547	3.6179369	-1		
657	711.3192138671875	5.3944023	-1		
658	245.13840484836427	3.72723548	-1		
659	328.21150970458984	4.177641449999999	55		
660	362.2533874511719	5.775500599999999	-1		
661	416.2857055664063	2.6637761285714285	43		
662	632.4434082046387	9.35535444	826		
663	499.120719909668	4.83976325	-1		
664	297.24248250553387	11.151700111111111	-1		
665	512.249267578125	3.24559675	-1		
666	668.5075073242188	11.156674	-1		
667	456.2434387207031	3.9004507	890		
668	432.2957305908203	5.5283731	-1		
669	214.14364369710287	1.619622033333333	28		
670	126.09155044566651	1.32436819	34		
671	295.1624755859375	2.9292032666666667	119		
672	281.2476699836426	7.981505269999999	5	672.0	MoNA:790553 Linoleic acid
673	356.2065734863281	3.968603333333333	-1		
674	587.4680328390299	11.1628935	273		
675	761.4057464681396	7.0050352	-1		
676	400.93857421875	0.490626514	-1		
677	827.490005503418	9.78299842	-1		
678	463.2146809895833	3.2065890333333336	-1		
679	189.0513900840454	1.3641698000000002	-1		
680	655.4922058149414	11.771229	-1		
681	827.4896728654785	8.91106822	-1		
682	286.201248172869	3.7732088142857134	28		
683	609.4515502929687	10.2213216	-1		
684	600.3580627441406	4.852232849999999	49		
685	447.2195625305176	4.172166025	-1		
686	144.1017463684082	3.09564474	84		
687	345.2020009358724	1.1321888	190		
688	590.4811096191406	11.170122333333332	-1		
689	615.4573364257812	11.031103	831		
690	561.4880523747559	10.7368855	50		
691	181.12213745170288	7.256364060000001	162		
692	346.29568710358274	7.19671213	-1		
693	266.2111167940064	4.52916895	16		
694	365.08410415680544	2.05189625	-1		
695	398.36280059878106	9.551036085714289	-1		
696	282.2056884765625	4.08114	28		
697	394.1878763834636	8.226146533333333	-1		
698	363.1624145507813	1.99448315	-1		
699	815.2026977539062	4.488403099999999	-1		
700	470.38468170166016	9.6124073	-1		
701	659.3320129394531	4.55508264	328		
702	322.21252187093097	1.7162057666666668	698		
703	654.5673904468384	11.8147165	-1		
704	668.5433960142578	11.4190628	395		
705	328.19643656656905	2.30756265	49		
706	209.07839050545653	2.8441806400000003	-1		
707	356.2278060913086	3.1189642	29		
708	249.12348175048828	1.59124115	-1		
709	722.4583129882812	8.7673048	-1		
710	381.3376791824952	10.137395714285717	-1		
711	287.2367858886719	7.896618066666666	-1		
712	335.1100959777832	1.970445375	47		
713	295.1904022216797	6.782808470000001	103		
714	423.3472076437988	11.212078600000002	342		
715	300.2167460134277	3.411698533333334	41		
716	244.14361953735352	3.227624	4		
717	372.27422485722656	6.79353528	-1		
718	168.10201721274416	1.32386988	436		
719	388.12376403808594	2.7114323	44		
720	248.1272487640381	3.3567854	319		
721	377.17132568359375	1.5743965	-1		
722	282.2061828613281	4.260543279999999	28		
723	699.3565673828125	5.4965495	-1		
724	315.2531365318739	7.197221355555556	662	724.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
725	318.1703224182129	4.40974575	97		
726	366.336430867513	7.545316916666667	-1		
727	678.5698852582194	11.785271666666668	-1		
728	228.12471336784145	1.962060542857143	687		
729	723.427881881063	9.570384266666668	519		
730	307.2262298592285	6.57623332	-1		
731	352.1504669189453	3.8707548	66		
732	779.4159342584635	6.970785533333334	-1		
733	435.2891204833985	7.312806019999999	-1		
734	591.4977213541666	11.195312666666666	224		
735	358.168083190918	2.8702222500000003	649		
736	368.1491546658936	4.3597509	185		
737	287.16004943847656	0.50845244	383		
738	272.1491241455078	1.583430725	28		
739	252.12267875671387	1.958678775	28		
740	265.19834899902344	3.46977025	49		
741	346.11289978027344	2.7967516	-1		
742	716.5228607180176	9.94917311	495		
743	363.162841796875	2.19919435	-1		
744	581.1504516601562	2.79571	68		
745	611.2877807617188	3.566052	-1		
746	236.164052327474	3.268825233333333	-1		
747	159.12091573079428	1.5538822	-1		
748	556.4214782714844	10.3977645	-1		
749	358.16495513916016	6.2463788000000005	-1		
750	717.4150390661621	9.06537758	232		
751	721.4529968304199	10.2593898	-1		
752	488.3951670371093	8.678564933333332	-1		
753	236.07951736450195	1.5538975499999998	627		
754	465.2607147216797	8.3278388	-1		
755	894.5404663244628	9.20344145	-1		
756	591.4987538655599	11.709373166666667	224		
757	446.31139373779297	5.523216849999999	-1		
758	937.58505859375	11.7931743	552		
759	796.5464986165365	10.409355333333336	417	759.0	PC(17:0/20:4); [M+H]+ C45H83N1O8P1
760	335.21913604841313	7.752606389999999	259		
761	609.1813659667969	3.2171833000000003	68	761.0	ReSpect:PM018134 Isorhamnetin-3,7-dirhamnoside
762	298.1544952392578	3.47319	11		
763	329.31592450823103	8.004404000000001	-1		
764	344.14924875966386	5.614198833333333	393		
765	320.14816665649414	2.269049625	207		
766	534.4881083170573	11.398434333333334	296		
767	173.1173267364502	6.592126625000001	-1		
768	158.08125	1.7662011199999998	48		
769	203.00378926595053	0.71495066	497		
770	629.473642985026	11.544082333333334	-1		
771	376.31920369466144	9.4599114	433		
772	780.5535147530692	11.64528342857143	52		
773	328.24796753138423	5.13941113	-1		
774	880.5250244140625	9.0442592	5		
775	451.1587829589844	3.1551943	758		
776	330.1915283203125	3.1189642	-1		
777	277.1278991699219	4.64516298	508	777.0	0055_Triethylcitrate
778	346.16493860942586	3.4652552166666664	55		
779	298.15435791015625	3.8333877	11		
780	294.1338005076904	2.46231745	65		
781	404.1700744628906	4.3797976	233		
782	146.05394516635744	0.957960217	48		
783	572.3268127531738	4.859529725	49		
784	898.533447265625	8.7367696	-1		
785	158.08133697509766	1.52312	48		
786	228.1594390869141	1.4708752500000002	90		
787	370.1707397460938	2.09990412	142		
788	885.4783782958984	9.032079	-1		
789	578.3380126953125	2.69089215	43		
790	433.1612854003906	3.1191914	-1		
791	372.1802724202474	4.692240233333333	462		
792	210.0971351623535	0.6551772760000001	78		
793	202.1075416586914	0.816338247	107		
794	296.2583109545695	5.839410333333333	-1		
795	775.4227294921875	7.9443478	-1		
796	279.1439437866211	1.9336731	43		
797	420.1866119438599	2.5677021800000004	184		
798	407.2582346630045	5.483397177777778	-1		
799	273.1852722167969	5.84379893	-1		
800	409.1830410457764	2.7225269666666665	-1		
801	306.2790876128802	9.157704328571429	-1		
802	327.2164047254395	5.966613720000001	-1		
803	347.2374788927918	6.899377483333333	-1		
804	177.16321563720703	3.2614526	-1	804.0	Spectral Match to 2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)- from NIST14
805	265.2006530761719	3.13975575	49		
806	723.429046634196	9.656556966666669	519		
807	367.2632171687012	8.299685409999999	42		
808	544.4207305908203	10.159567	-1		
809	584.4221252658205	9.33951954	-1		
810	292.22483317057294	6.29931235	326		
811	301.12548828125	1.967173475	218		
812	859.479296882129	7.99082814	306		
813	426.2324485853576	4.082573050000001	142		
814	182.1173553469645	4.100848266666667	96		
815	482.2596282976684	3.3300607	-1		
816	551.1999664306641	4.1106285	7		
817	293.210920715332	6.81029991	-1		
818	526.4072774294433	10.167467666666663	-1		
819	279.23165130615234	8.07253923	5	819.0	Spectral Match to 9(10)-EpOME from NIST14
820	919.5211639404296	8.8437011	-1		
821	476.1764717102051	3.4644118	142		
822	139.9148826599121	0.592495565	220		
823	332.2795359300944	7.226411511111111	-1		
824	456.2806701660156	4.4957083	49		
825	618.426015218099	7.7056925833333345	-1		
826	222.11245155334475	2.38488675	64		
827	732.561269124349	11.124176666666669	645		
828	360.2020263671875	3.0959713	-1		
829	360.1651331583659	2.864951583333333	-1		
830	144.05747604370117	2.00617165	90		
831	335.23712158203125	7.5977319	-1		
832	376.2685317993164	6.1673834	-1		
833	279.23187561035155	7.499704719999999	5	833.0	Spectral Match to 9(10)-EpOME from NIST14
834	193.034283955892	0.82445964	78	834.0	QUINIC ACID
835	800.6179402719321	11.3034585	-1		
836	493.35077286727903	8.689631625	-1		
837	418.2863349914551	8.688086199999999	-1		
838	174.89605102539062	0.5979053779999999	314		
839	314.2685394332886	8.24737328	-1		
840	225.14821014404296	2.72146848	-1		
841	379.0996017456055	3.29295045	592		
842	293.2106002807617	7.294413180000001	27		
843	311.2218673751098	7.29684233	8		
844	353.2302536062865	5.38268529	85		
845	536.3693603515625	8.57470548	57	845.0	PC(19:1/0:0); [M+H]+ C27H55N1O7P1
846	790.5590133757935	10.3147839	148		
847	292.1542510986328	2.236482625	-1		
848	336.3266160767415	9.461760599999998	5		
849	455.2253621419271	3.9357937666666665	-1		
850	311.2369613647461	10.055312666666667	42		
851	333.2040729539642	6.026390037500001	-1		
852	698.5200042724609	10.9039175	-1		
853	314.19600677490234	2.97746515	211		
854	632.4416870117187	9.53210788	-1		
855	544.3334350585938	3.7664945	-1		
856	402.1759643554688	3.29295045	-1		
857	314.1232147216797	3.68577395	-1		
858	476.2767893473308	6.985517216666668	663		
859	395.2795410236817	7.547772675	-1		
860	518.3317565917969	6.57790375	290		
861	429.2351799011231	2.269140725	149		
862	620.5288391328125	11.663358	-1		
863	142.08630981445313	2.37396334	-1		
864	214.05251821486408	0.5666186616666667	234		
865	727.3000564619751	3.74663805	-1		
866	544.4209289663086	9.58103565	-1		
867	695.4329376348876	9.98750024	-1		
868	493.1329498291016	4.4341167	-1		
869	725.4469706217448	9.3017758	-1		
870	762.5476938984783	11.469788833333332	394		
871	511.43686930918375	10.704429666666668	49		
872	552.4036254882812	8.3615283	-1		
873	373.23236083984375	2.22560405	48		
874	764.5317840599365	10.857354	5		
875	351.2273483276367	3.0253315	346		
876	547.3606964204101	9.12873409	-1		
877	595.1646881103516	2.9311706	68	877.0	2-(3,4-dihydroxyphenyl)-5-hydroxy-3,7-bis[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy]chromen-4-one
878	240.19541931152344	3.96707725	16		
879	337.27316453987635	7.4801891	5		
880	333.2069854736328	3.2398081000000003	-1		
881	579.3069000244141	3.6538274	-1		
882	345.09678649902344	5.5165784	-1		
883	300.1800944010417	2.919522066666667	-1		
884	309.9742797851562	0.494114416	846		
885	493.3512420730591	8.6255935	-1		
886	937.5855224609376	11.6741678	-1		
887	594.5108337453125	11.8414262	-1		
888	773.192138671875	3.1807524000000003	281		
889	182.1530392964681	1.8193835833333336	736		
890	333.2039886541992	6.29793817	-1		
891	409.3456970214844	9.97115698	-1		
892	170.1175045446438	1.9670520666666669	-1		
893	233.1897392280884	6.588269674999999	-1		
894	551.4265950520834	11.192063833333334	-1		
895	756.5540466308594	11.9860876	-1	895.0	PC-DAG (16:0/18:3)
896	238.1800994873047	3.3756208	-1		
897	289.2161127726237	9.538142483333331	438		
898	585.4543660481771	10.410892	-1		
899	887.4946441650391	8.658720200000001	-1		
900	750.515380859375	10.636614	-1		
901	229.14321009511312	3.90485825	141		
902	400.37827555338544	8.1673671	307		
903	214.91762084960936	1.45852496	145	903.0	CITRATE
904	433.3108612060547	9.2750146	250		
905	334.1646881103516	3.09851735	55		
906	175.14799118041992	3.75628745	405		
907	759.3909606933594	7.418265000000001	-1		
908	628.3812408447266	3.76624835	43		
909	606.4752807657715	10.4503282	-1		
910	267.1333465576172	1.731788075	-1		
911	256.1895790197754	3.31778735	16		
912	335.2182197630676	7.809193710000001	-1		
913	553.2772979736328	7.36753143	-1		
914	487.2903747558594	6.57790375	-1		
915	366.2273368835449	4.781377125	-1		
916	228.1564305817328	2.7132033222222223	104		
917	507.3297920227051	8.245183275	-1		
918	291.19535369873046	5.84704409	5		
919	434.2018699661865	2.9028271625	-1	919.0	(2S,3R,4S,5R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-(2-phenylethoxy)oxan-3-yl]oxyoxane-3,4,5-triol
920	235.056640625	0.5701822000000001	813		
921	356.1709849039714	2.6630011	157		
922	433.3108947753906	9.2750146	250		
923	579.298583984375	4.31498115	-1		
924	235.14404296875	2.56668765	377		
925	303.19131660539244	1.657062325	349		
926	248.90040397836304	0.50114719375	145		
927	533.4193420410156	11.740092	-1		
928	400.3213653564453	9.0756507	591		
929	308.0912109381836	1.44574006	426		
930	276.20666122436523	2.43530975	698		
931	411.2579803466797	4.4973393	49		
932	144.10181045552366	3.4057891	84		
933	182.15364837646484	2.180471975	736		
934	473.1958198547363	3.518715775	-1		
935	807.5200347900391	10.5090365	-1		
936	500.30672454833984	2.76340095	-1		
937	287.1966094983317	0.9914931933333334	-1		
938	820.5922546386719	11.665728	-1		
939	394.2446899414063	4.22264415	387		
940	595.2925415039062	4.356014350000001	-1		
941	184.03713417053223	0.967523725	34		
942	384.2590942382813	3.9034434	49		
943	325.1859130859375	3.1189642	29		
944	629.4019775390625	10.288307	-1		
945	288.15911484063724	4.115408625	89		
946	272.1643798828125	4.33391316	41		
947	295.2266601608643	5.03553349	-1	947.0	Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14
948	279.1802749633789	3.56126435	-1		
949	485.2875086500448	8.74677035	202		
950	599.4098785475586	6.70359918	-1		
951	474.254020690918	3.0004098	29		
952	470.2966880821229	4.95064685	67		
953	361.1756896972656	1.6602428	-1		
954	332.20619202091467	3.0217499	-1		
955	500.35913467575074	8.130468800000001	53		
956	400.2543029785156	2.4696383500000003	49		
957	406.3317337036133	7.246480400000001	-1		
958	202.1801269542969	1.31366508	749		
959	403.278564453125	4.8369577	-1		
960	284.1484069824219	2.689170666666667	-1		
961	595.1652018229166	2.5715317666666664	-1		
962	257.1897315991394	5.99647038	242		
963	470.2598648071289	3.9823303	67		
964	503.6532745361328	4.1729998	-1		
965	549.4106903076172	10.802575833333336	82		
966	362.1592254638672	3.9301994	233		
967	599.4646148681641	11.5659715	-1		
968	315.2530059832153	6.525308225	-1	968.0	Spectral Match to 12,13-DiHOME from NIST14
969	703.5754038492838	10.416123833333332	52		
970	964.618408203125	10.023635	-1		
971	520.4002304227295	8.197529175	-1		
972	652.5516866048177	11.897101166666666	471		
973	655.2497100830078	3.56536655	-1		
974	451.27972412109375	2.3282798	260		
975	845.4994140625	8.27029428	-1		
976	351.1934936546876	6.604594639999999	-1		
977	295.22654113769534	6.23032172	-1	977.0	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14
978	775.4228464804687	7.449787033333333	-1		
979	757.4718627929688	9.5235353	-1		
980	239.16376190185548	5.08152716	-1		
981	462.32167053222656	5.5055014	-1		
982	591.4990234375	10.756071	-1		
983	203.13864680791363	1.786686542857143	676		
984	258.14822170244486	3.854773471428571	41		
985	494.1863810221354	2.2919337333333334	-1		
986	284.1471939086914	2.8240506	-1		
987	297.2421508789063	8.095951150000001	5	987.0	Spectral Match to 9(10)-EpOME from NIST14
988	802.5663909912109	10.530005	-1		
989	158.0812255859375	0.6213881179999999	174		
990	408.2519073538208	3.194093	-1		
991	290.1748695373535	3.3932014500000003	-1		
992	252.0866661071777	3.0099200666666666	-1		
993	556.3016967773438	3.27328095	7		
994	507.3305816650391	9.01898835	-1		
995	353.23075358610026	5.037211688888889	-1		
996	343.22686463087155	7.046218379999999	-1		
997	316.0795440673828	1.1979313500000002	-1		
998	536.3061218261719	2.3228038	260		
999	829.5023406982422	10.090445	-1		
1000	212.1647577299728	2.88679755	7		
1001	254.2111434936524	4.384944399999999	294		
1002	317.2071151749878	1.5832879333333334	-1		
1003	560.3277587890625	3.0253315	43		
1004	861.4922668457032	8.33946708	-1		
1005	301.2164289686415	7.346451099999999	-1		
1006	542.31689453125	4.3485154	49		
1007	168.06315231323242	1.3759596	-1		
1008	299.25807800531004	8.6609522	-1		
1009	665.3137003580729	5.8281673000000005	-1		
1010	841.4696045061036	8.649621	-1		
1011	663.4538116455078	10.909882200000002	-1		
1012	342.227516176941	4.7169472875	55		
1013	374.1441326141357	2.539505275	253		
1014	319.2251892089844	8.454391099999999	422		
1015	328.248558046936	7.277344300000001	-1		
1016	995.3147583007812	6.81880645	-1		
1017	393.11766052246094	4.58701165	-1		
1018	265.25297716177033	9.361095433333334	5	1018.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14
1019	761.3949076334635	4.966665666666667	-1		
1020	692.3840560913086	4.8223232	-1		
1021	295.2267059326172	7.921222780000001	5	1021.0	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14
1022	718.4714050292969	9.55707765	-1		
1023	238.14354197355144	2.6979187166666665	-1		
1024	253.1284423828125	2.07515346	43		
1025	954.6143417358398	10.4125325	-1		
1026	349.19920603434247	6.776200883333334	-1		
1027	449.1076202392578	2.28520215	44	1027.0	kaempferol 7-O-glucoside
1028	962.6041259765624	10.163394666666669	-1		
1029	343.22277832617186	7.988452574999999	188		
1030	493.1331176757813	3.1567236750000003	68	1030.0	7-hydroxy-2-(4-hydroxy-3,5-dimethoxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one
1031	456.3152313232422	4.487152	49		
1032	284.2221191415283	4.567121380000001	28		
1033	435.2892883300781	10.087897	-1		
1034	374.1955057779948	4.278826466666666	55		
1035	822.5361429913737	8.908414	-1		
1036	444.2435150146485	2.90776465	67		
1037	289.2152455647786	9.190204533333334	-1		
1038	813.5109313964844	10.510276199999998	209		
1039	453.3579025268554	9.6102427	-1		
1040	586.2704162597656	3.3651106	142		
1041	294.2426132255127	6.9353051500000005	-1		
1042	486.3793563842773	8.860478950000001	126		
1043	561.4873046875	11.510329	-1		
1044	297.2428436335937	10.7754493	126		
1045	601.1309509277344	2.42530525	-1		
1046	230.0333995819092	0.5758950899999999	268		
1047	798.5653076171875	10.2799195	921		
1048	269.649528503418	3.53476985	-1		
1049	160.18084945678712	1.31586261	176		
1050	333.15147399902344	2.3235934	-1		
1051	804.5394287220458	9.9493269	-1		
1052	469.1675567626953	2.9756537	121		
1053	277.21620941178384	6.3341459833333325	-1		
1054	281.1595153808594	2.80788615	-1		
1055	362.1592712402344	3.7092238	233		
1056	208.1333290104004	5.00633363	-1		
1057	542.4834238752848	11.747191666666666	-1		
1058	428.15501403808594	4.58701165	-1		
1059	312.1806182861328	2.1930123	-1		
1060	311.19630432128906	1.884687	346		
1061	662.3740158081055	5.41590525	-1		
1062	368.1908620198568	3.0361608	-1		
1063	442.26471455891925	4.379703533333333	31	1063.0	NCGC00384922-01!(2R,3R,4S,5S,6R)-2-octoxy-6-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxane-3,4,5-triol [IIN-based: Match]
1064	368.1492462158203	4.737466899999999	-1		
1065	371.07398986816406	1.7321213749999995	334		
1066	140.10712051496586	0.827821756	689		
1067	319.2244415283203	8.358471329999999	-1		
1068	474.4164733886719	10.8862615	-1		
1069	120.06578731536864	0.613402285	48		
1070	883.5011779785157	9.67076858	-1		
1071	294.16947174368283	3.5314421	65		
1072	964.6218567148436	10.428757999999998	-1		
1073	361.17620849609375	5.6059039	393		
1074	800.55126953125	10.623051	-1		
1075	303.1389122196045	2.82971605	85		
1076	882.5430094401041	8.654327566666668	-1		
1077	333.2042465209961	6.7153895	-1		
1078	468.2799987792969	4.5873848	-1		
1079	185.16476249694824	1.838837825	59		
1080	1185.5439575195312	9.6417221	193		
1081	582.4425862630209	11.276666333333331	-1		
1082	461.3251495361328	9.37742025	-1		
1083	306.21727905444334	1.7086487	698		
1084	357.23567635672435	3.457059071428572	43		
1085	649.4064514214845	8.215808619999999	-1		
1086	458.2592773457032	3.2094282	49		
1087	673.5009765625	11.3488115	-1		
1088	351.21408589786785	7.631911700000001	37		
1089	525.2457275390625	6.57790375	-1		
1090	298.09677463172744	2.010991511111111	431	1090.0	Spectral Match to Adenosine, 5'-S-methyl-5'-thio- from NIST14
1091	291.12983322143555	0.66635282	-1		
1092	509.2718620322876	6.586342575	-1		
1093	598.249267578125	2.026732	-1		
1094	160.07535335218157	2.383062028571429	176		
1095	773.4027862602132	7.6129346	-1		
1096	234.0976364135742	5.471302230000001	-1	1096.0	ReSpect:PT110640 1-Isothiocyanato-8-(methylsulfinyl)-octane|8-Methylsulfinyloctyl isothiocyanate
1097	724.3719482421875	5.1896329	-1		
1098	242.13863449260256	2.20398091	107		
1099	444.95118713378906	4.0274381	-1		
1100	477.1371409098308	3.1547850333333334	-1		
1101	156.10193939256592	1.6412056500000003	-1		
1102	741.4559020996094	10.4271425	-1		
1103	554.4781341552734	11.311764	-1		
1104	788.5416763351441	9.9862007	311		
1105	1016.339385986328	3.15301615	279		
1106	244.1179580697388	1.6039498599999995	90		
1107	281.1484909057617	2.34829845	-1		
1108	366.22758865356445	3.53771965	-1		
1109	461.23577880859375	4.8625134	-1		
1110	441.11791229248047	5.300444349999999	-1		
1111	727.3507741354574	5.1568453666666665	-1		
1112	444.2807159423828	3.1189642	49		
1113	678.4683990693849	9.58580058	-1	1113.0	Spectral Match to 1,2-Ditetradecanoyl-sn-glycero-3-phosphocholine from NIST14
1114	316.2844925001953	8.684800749999999	-1		
1115	372.2178649902344	4.810626	64		
1116	360.1287672254774	2.041859	253		
1117	731.328857421875	3.28385065	-1		
1118	128.14350618672833	1.7684091	-1		
1119	447.1502227783203	2.7218708	1		
1120	302.1740417480469	3.93151	-1		
1121	777.403350842163	6.670185350000001	-1		
1122	472.3109970092773	3.13046305	49		
1123	295.19029693659667	5.772033939999999	103		
1124	723.4285034345703	8.64152296	-1		
1125	356.20717366536456	3.1752177	-1		
1126	325.23687744421386	6.603144699999999	290		
1127	214.9176008464356	1.3042823666666663	145		
1128	487.2147042628348	3.2837633142857143	61		
1129	626.4983978271484	9.93795935	-1		
1130	288.1801696800415	2.51985917	84		
1131	126.0913950605774	2.3184596555555554	34		
1132	387.21295166015625	1.50529275	-1		
1133	532.4966430664062	10.355111	49		
1134	706.3628540039062	5.3898523	-1		
1135	487.2097778320313	3.821717733333333	-1		
1136	191.1427932739257	3.2712412200000003	732		
1137	609.451426188151	8.7893308	-1		
1138	485.1028442382813	4.478051	-1		
1139	728.4498535167969	8.63404304	-1		
1140	579.2348480224609	4.39532875	299		
1141	617.1460723876953	2.9449914	-1		
1142	809.5371398925781	11.072348	-1		
1143	633.4426025390625	10.285750399999998	-1		
1144	416.1702270507813	2.4560457500000004	-1		
1145	540.3305053710938	3.5889694	43		
1146	186.1125099197021	0.925362107	104		
1147	358.29582215100095	6.616726900000001	-1		
1148	831.5168884277343	9.4958582	-1		
1149	461.19883728027344	3.9004507	-1		
1150	476.21315511067706	3.6414249	142		
1151	355.2470123351562	6.59315491	175		
1152	843.4850952183106	8.39960254	-1		
1153	210.0971328735352	0.6551772760000001	78		
1154	147.0765682221283	0.606837158	48		
1155	776.472021486377	7.779526680000001	-1		
1156	600.4160766601562	8.2111802	-1		
1157	454.2646789550781	4.881622350000001	142		
1158	788.5425262451172	10.4196023	277	1158.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14
1159	483.3103828430176	7.669786925	-1		
1160	429.23744965179446	2.269140725	149		
1161	441.3570175170898	9.7967425	363		
1162	688.3528442382812	5.61106015	750		
1163	741.4410400390625	9.3556155	-1		
1164	559.256103515625	3.1340053	155		
1165	676.4558410663452	9.3488778625	-1		
1166	690.369140625	5.163046733333333	-1		
1167	740.5224487304688	10.084292	926		
1168	805.5044555664062	9.9567866	-1		
1169	695.3245849644165	5.1418461	-1		
1170	322.1281967163086	3.289772275	44		
1171	775.4249801635742	7.281096850000001	-1		
1172	720.3124287923177	3.755155566666667	-1		
1173	831.5277709960938	9.0697529	-1		
1174	493.2184829711914	2.73197415	439		
1175	292.2270965576172	5.103825425	-1		
1176	650.5359598795573	11.779332666666669	696		
1177	287.0541534423828	2.28520215	44		
1178	178.15871047973633	4.0246925000000005	-1		
1179	343.17271423339844	3.7007145	-1		
1180	805.5054829915365	10.62404	-1		
1181	263.2006378175903	5.84394601	-1		
1182	335.1832177300415	5.773606114285713	179		
1183	413.21586610064696	3.2090729500000004	-1		
1184	265.20141601745604	3.552267075	49		
1185	734.3788757324219	4.4311845	49		
1186	189.112034797844	3.616762125	-1		
1187	773.5159973186767	11.5580811	-1		
1188	618.4260533660686	8.02793905	-1		
1189	505.3142318725586	8.130468875	-1		
1190	650.4391967773438	9.10670689	-1		
1191	814.6062316894531	10.935198666666668	-1		
1192	792.5618805006836	10.8701527	-1		
1193	317.21119537927245	6.257953030000001	307		
1194	456.2803955078125	4.8568016	184		
1195	721.4121704101562	8.9364037	-1		
1196	770.4271393050537	7.05734215	-1		
1197	214.0476852427368	1.30082484	-1		
1198	306.13328552246094	3.6720834	97		
1199	484.40045929974366	9.33685805	-1		
1200	657.4330993744629	10.849021	-1		
1201	734.4978942926269	9.43622416	-1	1201.0	Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14
1202	314.1357421875	2.93304575	880		
1203	317.2088653564453	7.804551829999999	-1		
1204	521.2203063964844	3.0215899	173		
1205	404.1682891845703	3.4219455	-1		
1206	359.196533203125	4.2007081	439		
1207	464.3578018188476	8.339829740000003	49		
