id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
458_mapp_batch_00110_sirius_531	C6H4Cl3N3O2	[M + H]+	C6H4Cl3N3O2	Alkaloids	0.9458929300308228	Pseudoalkaloids	0.5661703944206238	Purine alkaloids	0.84486323595047	Imidazopyrimidines	0.520075261592865					Imidazopyrimidines	0.520075261592865	Organoheterocyclic compounds	0.9994373917579651	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Diazines; Organochlorides; Imidazopyrimidines; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	531
460_mapp_batch_00110_sirius_533	C11H18O3	[M - H2O + H]+	C11H16O2	Fatty acids	0.4155453145503998	Octadecanoids	0.27385789155960083	Jasmonic acids	0.5144045948982239	Fatty Acyls	0.6909738779067993					Fatty Acyls	0.6909738779067993	Lipids and lipid-like molecules	0.6056444048881531	Organic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	533
461_mapp_batch_00110_sirius_535	C43H77NO10	[M + Na]+	C43H77NO10	Fatty acids	0.9942528605461121	Sphingolipids	0.301518052816391	Neutral glycosphingolipids	0.31353873014450073	N-acyl-alpha amino acids	0.7202751636505127	Amino acids and derivatives	0.6827758550643921	Amino acids, peptides, and analogues	0.6642801761627197	Carboxylic acids and derivatives	0.9977943897247314	Organic acids and derivatives	0.9999382495880127	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Polyols; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	535
462_mapp_batch_00110_sirius_536	C28H52O5	[M + H3N + H]+	C28H55NO5	Fatty acids	0.9958428740501404	Glycerolipids	0.9597548842430115	Diacylglycerols	0.7156447768211365	1,2-diacylglycerols	0.8615030646324158	Diacylglycerols	0.913796603679657	Diradylglycerols	0.7374066114425659	Glycerolipids	0.962394654750824	Lipids and lipid-like molecules	0.9617145657539368	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	536
463_mapp_batch_00110_sirius_537	C32H65N7O5	[M - H2O + H]+	C32H63N7O4	Fatty acids	0.9664844870567322	Fatty amides	0.6004935503005981	N-acyl amines	0.2921135723590851	N-acyl amines	0.9050300121307373	N-acyl amines	0.9050300121307373	Fatty amides	0.9060079455375671	Fatty Acyls	0.9808462262153625	Lipids and lipid-like molecules	0.9217146635055542	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	537
464_mapp_batch_00110_sirius_538	C36H49N3O6	[M + K]+	C36H49N3O6	Terpenoids	0.9272927045822144	Steroids	0.4356614053249359	Pregnane steroids	0.19903291761875153	Steroids and steroid derivatives	0.6028164625167847					Steroids and steroid derivatives	0.6028164625167847	Lipids and lipid-like molecules	0.7162778973579407	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Ketals; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	538
465_mapp_batch_00110_sirius_539	C10H14ClNO3	[M + H]+	C10H14ClNO3	Alkaloids	0.7330037951469421	Tyrosine alkaloids	0.704951286315918	Phenylethylamines	0.7650747299194336	Benzene and substituted derivatives	0.5503765940666199					Benzene and substituted derivatives	0.5503765940666199	Benzenoids	0.8180179595947266	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl chlorides; Organochlorides; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Aromatic alcohols; Organic oxides; Hydrocarbon derivatives; Chloroacetamides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	539
466_mapp_batch_00110_sirius_540	C43H74O10	[M + H]+	C43H74O10	Fatty acids	0.9999755620956421	Glycerolipids	0.9959420561790466	Glycosyldiacylglycerols	0.9975147247314453	Glycosyldiacylglycerols	0.7706470489501953	Glycosyldiradylglycerols	0.9772709012031555	Glycosylglycerols	0.913301944732666	Glycerolipids	0.9995064735412598	Lipids and lipid-like molecules	0.9999964237213135	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Lineolic acids and derivatives; Glycosylglycerols; Carboxylic acid derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Glycosyldiacylglycerols; Glycosyldiradylglycerols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	540
467_mapp_batch_00110_sirius_541	C18H24N2O5	[M - H2O + H]+	C18H22N2O4	Amino acids and Peptides	0.7403578162193298	Small peptides	0.35176360607147217	Dipeptides	0.44911646842956543	Alpha amino acids and derivatives	0.8959327936172485	Amino acids and derivatives	0.8463466763496399	Amino acids, peptides, and analogues	0.8496530055999756	Carboxylic acids and derivatives	0.9971091151237488	Organic acids and derivatives	0.9993288516998291	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	541
468_mapp_batch_00110_sirius_543	C33H45N3O8	[M - H2O + H]+	C33H43N3O7	Terpenoids	0.3060949146747589	Pseudoalkaloids (transamidation)	0.12809231877326965	Steroidal alkaloids	0.11767750233411789	N-acyl-alpha amino acids	0.6045774221420288	Amino acids and derivatives	0.9933125376701355	Amino acids, peptides, and analogues	0.992486834526062	Carboxylic acids and derivatives	0.9978864789009094	Organic acids and derivatives	0.9999053478240967	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alcohols and polyols; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Trialkylamines; N-acyl-alpha amino acids; Amines; Tertiary amines; Alkanolamines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	543
469_mapp_batch_00110_sirius_544	C28H47N5O6	[M - H2O + H]+	C28H45N5O5	Alkaloids	0.7518184185028076	Glycerolipids	0.1484992653131485	N-acyl amines	0.16304369270801544	N-acyl-alpha amino acids and derivatives	0.7357073426246643	Amino acids and derivatives	0.6810318231582642	Amino acids, peptides, and analogues	0.6746733784675598	Carboxylic acids and derivatives	0.9994004964828491	Organic acids and derivatives	0.9995396137237549	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monoacylglycerols; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Oxadiazoles; Carbonyl compounds; Polyols; Amines; 1,2,4-oxadiazoles; Monoradylglycerols; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	544
470_mapp_batch_00110_sirius_545	C16H32N2O5	[M - H2O + H]+	C16H30N2O4	Amino acids and Peptides	0.42709973454475403	Small peptides	0.4695732593536377	N-acyl amines	0.5219022631645203	Amino acids and derivatives	0.7610770463943481	Amino acids and derivatives	0.7610770463943481	Amino acids, peptides, and analogues	0.7579137682914734	Carboxylic acids and derivatives	0.9874009490013123	Organic acids and derivatives	0.9946505427360535	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	545
471_mapp_batch_00110_sirius_546	C30H49N3O7	[M + Na]+	C30H49N3O7	Amino acids and Peptides	0.8757195472717285	Small peptides	0.5921577215194702	Cyclic peptides	0.32951056957244873	N-acyl-alpha amino acids and derivatives	0.5523176193237305	Amino acids and derivatives	0.8357406258583069	Amino acids, peptides, and analogues	0.8416115045547485	Carboxylic acids and derivatives	0.9920709729194641	Organic acids and derivatives	0.9983265995979309	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Acetals; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	546
473_mapp_batch_00110_sirius_550	C6H4ClFO2S	[M + Na]+	C6H4ClFO2S	Shikimates and Phenylpropanoids	0.9604223370552063	Phenolic acids (C6-C1)	0.932424783706665	Simple phenolic acids	0.9217748045921326	Benzoyl derivatives	0.7107748985290527			Benzoyl derivatives	0.7107748985290527	Benzene and substituted derivatives	0.9316303133964539	Benzenoids	0.8727412223815918	Organic compounds; Organosulfur compounds; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Benzoyl derivatives; Organooxygen compounds; Aryl chlorides; Aryl fluorides; Chlorobenzenes; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Vinyl halides; Alkylarylthioethers; Vinylogous halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	550
474_mapp_batch_00110_sirius_551	C39H69N3O	[M + K]+	C39H69N3O	Terpenoids	0.3032800555229187	Pseudoalkaloids	0.17838658392429352	Pyridine alkaloids	0.05771445855498314	Lipids and lipid-like molecules	0.5432668924331665							Lipids and lipid-like molecules	0.5432668924331665	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Amines; Tertiary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	551
475_mapp_batch_00110_sirius_552	C20H34O4	[M - H2O + H]+	C20H32O3	Fatty acids	0.9024848937988281	Eicosanoids	0.888563871383667	Prostaglandins	0.48708975315093994	Eicosanoids	0.8627332448959351			Eicosanoids	0.8627332448959351	Fatty Acyls	0.9936524629592896	Lipids and lipid-like molecules	0.994869589805603	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Eicosanoids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	552
476_mapp_batch_00110_sirius_553	C40H59N3O9	[M + H]+	C40H59N3O9	Amino acids and Peptides	0.9081317186355591	Oligopeptides	0.8770880699157715	Depsipeptides	0.8607065677642822	Alpha amino acid esters	0.45815855264663696	Amino acids and derivatives	0.9245678782463074	Amino acids, peptides, and analogues	0.9406228065490723	Carboxylic acids and derivatives	0.9991876482963562	Organic acids and derivatives	0.9999580383300781	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Macrolides and analogues; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Macrolide lactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	553
477_mapp_batch_00110_sirius_554	C24H39N9O5	[M + H]+	C24H39N9O5	Alkaloids	0.5282465219497681	Oligopeptides	0.6209771037101746	Cyclic peptides	0.6687129139900208	Oligopeptides	0.044044941663742065	Peptides	0.17763400077819824	Amino acids, peptides, and analogues	0.7700783014297485	Carboxylic acids and derivatives	0.9080343246459961	Organic acids and derivatives	0.9185749292373657	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	554
478_mapp_batch_00110_sirius_555	C22H39NO16	[M + Na]+	C22H39NO16	Carbohydrates	0.2454628050327301	Saccharides	0.09619305282831192	Disaccharides	0.38185614347457886	Oligosaccharides	0.5137701034545898	Oligosaccharides	0.5137701034545898	Carbohydrates and carbohydrate conjugates	0.9999290704727173	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	555
479_mapp_batch_00110_sirius_556	C10H15NO3	[M + H]+	C10H15NO3	Alkaloids	0.4257267713546753	Lysine alkaloids	0.4798561930656433	Tropane alkaloids	0.7288722395896912	Amino acids and derivatives	0.5900644063949585	Amino acids and derivatives	0.5900644063949585	Amino acids, peptides, and analogues	0.5905978679656982	Carboxylic acids and derivatives	0.8650038838386536	Organic acids and derivatives	0.9455934166908264	Organic compounds; Amino acids, peptides, and analogues; Ketones; 1,3-dicarbonyl compounds; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Acetals; Carbonyl compounds; Amines; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	556
480_mapp_batch_00110_sirius_557	C22H29NO8	[M + H]+	C22H29NO8	Shikimates and Phenylpropanoids	0.6145888566970825	Phenylpropanoids (C6-C3)	0.9794726371765137	Cinnamic acids and derivatives	0.7376893162727356	Hexoses	0.8916990756988525	Monosaccharides	0.9812201261520386	Carbohydrates and carbohydrate conjugates	0.9965397119522095	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Alcohols and polyols; Piperidines; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	557
481_mapp_batch_00110_sirius_558	C26H49N5O4	[M - H2O + H]+	C26H47N5O3	Amino acids and Peptides	0.912828803062439	Small peptides	0.3491211235523224	Tripeptides	0.1816938817501068	Peptides	0.5043665170669556	Peptides	0.5043665170669556	Amino acids, peptides, and analogues	0.8360863924026489	Carboxylic acids and derivatives	0.9421259164810181	Organic acids and derivatives	0.9846029281616211	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	558
482_mapp_batch_00110_sirius_559	C30H39N3O7	[M + H]+	C30H39N3O7	Polyketides	0.6678149700164795	Oligopeptides	0.28206172585487366	Depsipeptides	0.20040245354175568	Alpha amino acid esters	0.7541747689247131	Amino acids and derivatives	0.9792329668998718	Amino acids, peptides, and analogues	0.9795218110084534	Carboxylic acids and derivatives	0.9993361830711365	Organic acids and derivatives	0.9997039437294006	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Lactams; Piperidines; Pyrrolidines; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Phenol ethers; Piperidinecarboxylic acids; Benzenoids; Amines; Secondary amines; N-alkylpyrrolidines; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	559
483_mapp_batch_00110_sirius_560	C4H5FO3	[M + H]+	C4H5FO3	Fatty acids	0.2826042175292969	Phenolic acids (C6-C1)	0.36679670214653015	Wax monoesters	0.3152991235256195	Hydroxy acids and derivatives	0.06225636601448059					Hydroxy acids and derivatives	0.06225636601448059	Organic acids and derivatives	0.9284240007400513	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Organofluorides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	560
485_mapp_batch_00110_sirius_562	C15H20O2	[M - H2O + H]+	C15H18O	Terpenoids	0.999745786190033	Sesquiterpenoids	0.9562936425209045	Noreremophilane sesquiterpenoids	0.22859033942222595	1-hydroxy-2-unsubstituted benzenoids	0.6582807898521423			1-hydroxy-2-unsubstituted benzenoids	0.6582807898521423	Phenols	0.7305529713630676	Benzenoids	0.9696561694145203	Organic compounds; Lipids and lipid-like molecules; Ketones; Phenols; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	562
487_mapp_batch_00110_sirius_564	C21H41NO3	[M + H]+	C21H41NO3	Fatty acids	0.9163013696670532	Fatty amides	0.41632068157196045	Prostaglandins	0.2527448534965515	Alpha amino acids and derivatives	0.28354910016059875	Amino acids and derivatives	0.9325000047683716	Amino acids, peptides, and analogues	0.9321199655532837	Carboxylic acids and derivatives	0.9819351434707642	Organic acids and derivatives	0.9334355592727661	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	564
488_mapp_batch_00110_sirius_566	C39H69NO16	[M - H2O + H]+	C39H67NO15	Polyketides	0.997703492641449	Macrolides	0.9968078136444092	Polyene macrolides	0.6697031259536743	Aminoglycosides	0.8702167272567749	Aminosaccharides	0.8117725849151611	Carbohydrates and carbohydrate conjugates	0.9998542070388794	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Hydroxy acids and derivatives; Hemiacetals; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Aminosaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	566
490_mapp_batch_00110_sirius_568	C19H37NO3	[M + H]+	C19H37NO3	Fatty acids	0.9853654503822327	Fatty amides	0.7334061861038208	N-acyl amines	0.3669118285179138	Alpha amino acids	0.5348886847496033	Amino acids and derivatives	0.8533080816268921	Amino acids, peptides, and analogues	0.8635755777359009	Carboxylic acids and derivatives	0.9993064403533936	Organic acids and derivatives	0.9982190728187561	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	568
