feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
3273	5	Fatty acids	0.7444444444444445	Diterpenoids	0.37777777777777777	Fatty aldehydes	0.17777777777777778	1.0	0.8082584	ISDB	http://www.wikidata.org/entity/Q27164841	SFIHQZFZMWZOJV-UHFFFAOYSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)	CCCCCC=CCC=CCCCCCCCC(N)=O	C18H33NO		279.256214676	CID 3930	SFIHQZFZMWZOJV	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q237465	Averrhoa bilimbi	829006.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Oxalidales']	['Oxalidaceae']	['Unknown']	['Averrhoa']	['Averrhoa bilimbi']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	7.733033657073975	1
3267	42	Terpenoids	0.7708333333333334	Carotenoids (C40)	0.3958333333333333	Carotenoids (C40, β-κ)	0.2916666666666667	4.0	0.2238216	ISDB	http://www.wikidata.org/entity/Q110078757	IFYMEZNJCAQUME-UHFFFAOYSA-N	InChI=1S/C40H56O3/c1-28(17-13-18-30(3)21-22-35-32(5)23-33(41)25-38(35,6)7)15-11-12-16-29(2)19-14-20-31(4)36-24-37-39(8,9)26-34(42)27-40(37,10)43-36/h11-22,24,33-34,36,41-42H,23,25-27H2,1-10H3	CC(C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C1C=C2C(C)(C)CC(O)CC2(C)O1	C40H56O3		584.422945652	2-[17-(4-Hydroxy-2,6,6-trimethylcyclohexen-1-yl)-6,11,15-trimethylheptadeca-2,4,6,8,10,12,14,16-octaen-2-yl]-4,4,7a-trimethyl-2,5,6,7-tetrahydro-1-benzofuran-6-ol	IFYMEZNJCAQUME	Terpenoids	Carotenoids (C40)	Carotenoids (C40, β-β)	http://www.wikidata.org/entity/Q23501	Solanum lycopersicum	378964.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum lycopersicum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	2	7.895286381244659	1
3266	65	Alkaloids	0.6176470588235294	Ornithine alkaloids	0.5	Tropane alkaloids	0.47058823529411764	1.0	0.66971886	ISDB	http://www.wikidata.org/entity/Q2408443	MQIXMJWNEKUAOZ-UYCDZTDFSA-N	InChI=1S/C19H23NO4/c1-20-14-9-10-15(20)18(19(22)23-2)16(12-14)24-17(21)11-8-13-6-4-3-5-7-13/h3-8,11,14-16,18H,9-10,12H2,1-2H3/b11-8+/t14-,15+,16-,18+/m0/s1	COC(=O)[C@H]1[C@@H](OC(=O)/C=C/c2ccccc2)C[C@@H]2CC[C@H]1N2C	C19H23NO4		329.162708216	trans-Cinnamoylcocaine	MQIXMJWNEKUAOZ	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q158018	Erythroxylum coca	57960.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum coca']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']		['Erythroxylum']	['Erythroxylum coca']	8	3	12.17887544631958	1
3265	387	Terpenoids	0.3333333333333333	Sesquiterpenoids	0.3333333333333333	Picrotoxane sesquiterpenoids	0.3333333333333333	7.0	0.35896432	ISDB	http://www.wikidata.org/entity/Q105345268	XZZSMABCTFBPDJ-ZNKUNKHESA-N	InChI=1S/C15H24O5/c1-14(2)10-9(13(19)20-14)8-5-4-7(6-16)15(8,3)12(18)11(10)17/h7-12,16-18H,4-6H2,1-3H3/t7-,8-,9+,10-,11+,12+,15-/m0/s1	CC1(C)OC(=O)[C@H]2[C@H]1[C@@H](O)[C@@H](O)[C@@]1(C)[C@H](CO)CC[C@@H]21	C15H24O5		284.162373868	(3aS,4R,5S,5aR,6R,8aS,8bR)-4,5-dihydroxy-6-(hydroxymethyl)-3,3,5a-trimethyl-3a,4,5,6,7,8,8a,8b-octahydrocyclopenta[g][2]benzofuran-1-one	XZZSMABCTFBPDJ	Terpenoids	Sesquiterpenoids	Picrotoxane sesquiterpenoids	http://www.wikidata.org/entity/Q15454323	Dendrobium findlayanum	115524.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Orchidaceae']	['Malaxideae']	['Dendrobium']	['Dendrobium findlayanum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	6.93585729598999	1
3264	-1							3.0	0.3464812	ISDB	http://www.wikidata.org/entity/Q82656358	QQCGKIZHTJLRNN-UHFFFAOYSA-N	InChI=1S/C22H41NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22(24)23-20-21(2)3/h16-19,21H,4-15,20H2,1-3H3,(H,23,24)	CCCCCCCCCCCCCC=CC=CC(=O)NCC(C)C	C22H41NO		335.318814932	N-Isobutyloctadeca-2,4-dienamid	QQCGKIZHTJLRNN	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q43084	Piper nigrum	472526.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper nigrum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.385924816131592	1
3262	97	Alkaloids	0.5555555555555556	Tyrosine alkaloids	0.4444444444444444	Pterocarpan	0.2222222222222222	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q56036865	NSRJSISNDPOJOP-BBRMVZONSA-N	InChI=1S/C16H14O4/c1-18-10-3-5-11-13-8-19-14-6-9(17)2-4-12(14)16(13)20-15(11)7-10/h2-7,13,16-17H,8H2,1H3/t13-,16-/m0/s1	COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21	C16H14O4	pos_1_1proton1ethylamine	270.089208928	Medicarpin	NSRJSISNDPOJOP	Shikimates and Phenylpropanoids	Isoflavonoids	Pterocarpan	http://www.wikidata.org/entity/Q15377554	Erythroxylum barbatum	6100213.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum barbatum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']		['Erythroxylum']		7	3	8.5	1
3260	-1							1.0	0.5603313	ISDB									ZGWQERWNRFFISU							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.2413251399993896	1
3259	-1							5.0	0.4427791	ISDB	http://www.wikidata.org/entity/Q105003866	FXFBVZOJVHCEDO-FHKSGDNWSA-N	InChI=1S/C7H13NO4/c9-4-3-1-2-7(12,8-3)6(11)5(4)10/h3-6,8-12H,1-2H2/t3-,4+,5-,6+,7-/m0/s1	O[C@H]1[C@H](O)[C@@H](O)[C@@]2(O)CC[C@@H]1N2	C7H13NO4		175.084457896	CID 384346	FXFBVZOJVHCEDO	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q1897331	Datura wrightii	549356.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Datura']	['Datura wrightii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']			7	0	8.771116375923157	1
3258	90	Alkaloids	0.3333333333333333	Lysine alkaloids	0.2777777777777778	Indolizidine alkaloids	0.16666666666666666	1.0	0.7271868	ISDB	http://www.wikidata.org/entity/Q105229318	QWOXSTGOGUNUGF-XLPZGREQSA-N	InChI=1S/C8H15NO2/c10-5-6-1-3-9-4-2-7(11)8(6)9/h6-8,10-11H,1-5H2/t6-,7+,8+/m0/s1	OC[C@@H]1CCN2CC[C@@H](O)[C@@H]12	C8H15NO2		157.11027872	Turneforcidine	QWOXSTGOGUNUGF	Alkaloids	Lysine alkaloids	Indolizidine alkaloids	http://www.wikidata.org/entity/Q15490354	Heliotropium angiospermum	109452.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Boraginales']	['Heliotropiaceae']	['Unknown']	['Heliotropium']	['Heliotropium angiospermum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.40874719619751	1
3254	44	Shikimates and Phenylpropanoids	0.4	Coumarins	0.14285714285714285	Simple coumarins	0.14285714285714285	1.0	0.71751493	ISDB	http://www.wikidata.org/entity/Q27269592	DPTUTXWBBUARQB-UHFFFAOYSA-N	InChI=1S/C9H6O3/c10-7-3-1-2-6-4-5-8(11)12-9(6)7/h1-5,10H	O=c1ccc2cccc(O)c2o1	C9H6O3		162.031694052	8-Hydroxycoumarin	DPTUTXWBBUARQB	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q238591	Murraya paniculata	81668.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Murraya']	['Murraya paniculata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.370059728622437	1
3251	42	Terpenoids	0.7708333333333334	Carotenoids (C40)	0.3958333333333333	Carotenoids (C40, β-κ)	0.2916666666666667	1.0	0.44920224	ISDB	http://www.wikidata.org/entity/Q105203966	OZOLQBVPEIWKPL-ARJAWSKDSA-N	InChI=1S/C22H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23/h1,3-4,23H,5-8,11-14,17-19,22H2/b4-3-	C#C/C=C\CCCCC#CCCCCC#CCCCC#CCO	C22H28O		308.214015516	(Z)-docos-19-en-2,7,13,21-tetrayn-1-ol	OZOLQBVPEIWKPL	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q3461459	Callyspongia	1031750.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Haplosclerida']	['Callyspongiidae']	['Unknown']	['Callyspongia']	['Unknown']		['Eukaryota']									1	0	2.796808958053589	1
3247	28	Alkaloids	0.7307692307692307	Ornithine alkaloids	0.4807692307692308	Tropane alkaloids	0.4807692307692308	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105351157	YNYAYWLBAHXHLL-MRVPVSSYSA-N	InChI=1S/C9H13NO3/c1-13-9-4-6(8(12)5-10)2-3-7(9)11/h2-4,8,11-12H,5,10H2,1H3/t8-/m1/s1	COc1cc([C@H](O)CN)ccc1O	C9H13NO3	pos_1_1proton1methanol	183.089543276	4-[(1S)-2-amino-1-hydroxyethyl]-2-methoxyphenol	YNYAYWLBAHXHLL	Alkaloids	Tyrosine alkaloids	Phenylethylamines	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	1	6.5	1
3246	485	Alkaloids	1.0	Ornithine alkaloids	1.0	Tropane alkaloids	1.0	1.0	0.69374937	ISDB	http://www.wikidata.org/entity/Q105312665	WTNSOAMJOANJTH-XVNBXDOJSA-N	InChI=1S/C12H19NO4/c1-3-7(2)12(16)17-8-4-9-11(15)10(5-8)13(9)6-14/h3,8-11,14-15H,4-6H2,1-2H3/b7-3+	C/C=C(\C)C(=O)OC1CC2C(O)C(C1)N2CO	C12H19NO4		241.131408088	[7-hydroxy-6-(hydroxymethyl)-6-azabicyclo[3.1.1]heptan-3-yl] (E)-2-methylbut-2-enoate	WTNSOAMJOANJTH	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q30959	Datura stramonium	822825.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']	['Datura']	['Datura stramonium']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Datureae']			7	3	11.274997472763062	1
3245	660	Fatty acids	0.6666666666666666	Fatty esters	0.6666666666666666	Menthane monoterpenoids	0.6666666666666666	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27109870	NOOLISFMXDJSKH-UHFFFAOYSA-N	InChI=1S/C10H20O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-11H,4-6H2,1-3H3	CC1CCC(C(C)C)C(O)C1	C10H20O	pos_2MHCH3CN	156.15141526	Menthol	NOOLISFMXDJSKH	Terpenoids	Monoterpenoids	Menthane monoterpenoids	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	3	7.5	1
3242	57	Fatty acids	0.3125	Glycerophospholipids	0.3125	Glycerophosphocholines	0.3125	1.0	0.70249194	ISDB									NEGQHKSYEYVFTD							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.8099677562713623	1
3240	663	Fatty acids	1.0	Glycerophospholipids	1.0	Glycerophosphates	1.0	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115948092	DVNZKWQUAXJYGB-UHFFFAOYSA-N	InChI=1S/C21H37O7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(23)27-18-20(22)19-28-29(24,25)26/h3-4,6-7,9-10,20,22H,2,5,8,11-19H2,1H3,(H2,24,25,26)	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O	C21H37O7P	pos_1_1proton1ethylamine	432.2276901539999	(2-Hydroxy-3-phosphonooxypropyl) octadeca-9,12,15-trienoate	DVNZKWQUAXJYGB	Fatty acids	Glycerophospholipids	Glycerophosphates	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	3	7.5	1
3239	44	Shikimates and Phenylpropanoids	0.4	Coumarins	0.14285714285714285	Simple coumarins	0.14285714285714285	1.0	0.96962	ISDB									DJLTZJGULPLVOA							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	3.8784799575805664	1
3234	-1							8.0	0.5586435	ISDB	http://www.wikidata.org/entity/Q27103891	DTRGDWOPRCXRET-WPOADVJFSA-N	InChI=1S/C18H28O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(19)15-16-18(20)21/h5-10H,2-4,11-16H2,1H3,(H,20,21)/b6-5+,8-7+,10-9-	CCCC/C=C/C=C/C=C\CCCCC(=O)CCC(=O)O	C18H28O3		292.203844756	alpha-Licanic acid	DTRGDWOPRCXRET	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q42728864	Acioa longipendula	3915593.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Chrysobalanaceae']	['Unknown']	['Acioa']	['Acioa longipendula']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']					5	0	7.23457407951355	1
3230	96	Alkaloids	1.0	Ornithine alkaloids	0.8571428571428571	Tropane alkaloids	0.8571428571428571	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q2408443	MQIXMJWNEKUAOZ-UYCDZTDFSA-N	InChI=1S/C19H23NO4/c1-20-14-9-10-15(20)18(19(22)23-2)16(12-14)24-17(21)11-8-13-6-4-3-5-7-13/h3-8,11,14-16,18H,9-10,12H2,1-2H3/b11-8+/t14-,15+,16-,18+/m0/s1	COC(=O)[C@H]1[C@@H](OC(=O)/C=C/c2ccccc2)C[C@@H]2CC[C@H]1N2C	C19H23NO4	pos_2MH	329.162708216	trans-Cinnamoylcocaine	MQIXMJWNEKUAOZ	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q158018	Erythroxylum coca	57960.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum coca']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']		['Erythroxylum']	['Erythroxylum coca']	8	3	9.5	1
3228	65	Alkaloids	0.6176470588235294	Ornithine alkaloids	0.5	Tropane alkaloids	0.47058823529411764	1.0	0.6566762	ISDB	http://www.wikidata.org/entity/Q27095434	QIQNNBXHAYSQRY-UYXSQOIJSA-N	InChI=1S/C10H17NO3/c1-11-6-3-4-7(11)9(8(12)5-6)10(13)14-2/h6-9,12H,3-5H2,1-2H3/t6-,7+,8-,9+/m0/s1	COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1O)N2C	C10H17NO3		199.120843404	Ecgonine methyl ester	QIQNNBXHAYSQRY	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q158018	Erythroxylum coca	57960.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum coca']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']		['Erythroxylum']	['Erythroxylum coca']	8	3	12.126704692840576	1
3227	732	Terpenoids	1.0	Sesquiterpenoids	1.0	Cadinane sesquiterpenoids	1.0	1.0	0.4409781	ISDB	http://www.wikidata.org/entity/Q82030323	RJLAJQDKXWWUNG-UHFFFAOYSA-N	InChI=1S/C13H18O/c1-8-4-5-9(2)12-11(8)7-6-10(3)13(12)14/h4-5,10,13-14H,6-7H2,1-3H3	Cc1ccc(C)c2c1CCC(C)C2O	C13H18O		190.135765196	2,5,8-Trimethyl-1,2,3,4-tetrahydro-1-naphthol	RJLAJQDKXWWUNG	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	3	9.263912439346313	1
3220	839	Fatty acids	1.0	Sphingolipids	1.0	Neutral glycosphingolipids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105276895	UPNWIBPHYOJXOA-BWALXXMCSA-N	InChI=1S/C46H89NO10/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-24-26-28-30-32-34-39(50)45(55)47-37(36-56-46-44(54)43(53)42(52)40(35-48)57-46)41(51)38(49)33-31-29-27-25-23-16-14-12-10-8-6-4-2/h25,27,37-44,46,48-54H,3-24,26,28-36H2,1-2H3,(H,47,55)/b27-25+/t37-,38+,39+,40+,41-,42+,43-,44+,46+/m0/s1	CCCCCCCCC/C=C/CCC[C@@H](O)[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](O)CCCCCCCCCCCCCCCCCCCC	C46H89NO10	pos_1_1proton	815.648648048	(2R)-N-[(E,2S,3S,4R)-3,4-dihydroxy-1-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoctadec-8-en-2-yl]-2-hydroxydocosanamide	UPNWIBPHYOJXOA	Fatty acids	Sphingolipids	Neutral glycosphingolipids	http://www.wikidata.org/entity/Q1380	Capsicum annuum	473836.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Capsiceae']	['Capsicum']	['Capsicum annuum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	3	7.5	1
3214	5	Fatty acids	0.7444444444444445	Diterpenoids	0.37777777777777777	Fatty aldehydes	0.17777777777777778	1.0	0.8086715	ISDB	http://www.wikidata.org/entity/Q27164841	SFIHQZFZMWZOJV-UHFFFAOYSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)	CCCCCC=CCC=CCCCCCCCC(N)=O	C18H33NO		279.256214676	CID 3930	SFIHQZFZMWZOJV	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q237465	Averrhoa bilimbi	829006.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Oxalidales']	['Oxalidaceae']	['Unknown']	['Averrhoa']	['Averrhoa bilimbi']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	7.734685897827148	1
3209	28	Alkaloids	0.7307692307692307	Ornithine alkaloids	0.4807692307692308	Tropane alkaloids	0.4807692307692308	4.0	0.45740438	ISDB	http://www.wikidata.org/entity/Q105205123	PBEPMKBBTYGDHS-UHFFFAOYSA-N	InChI=1S/C18H29NO3/c1-3-4-5-6-7-8-9-15(18(19)21)12-14-10-11-16(20)17(13-14)22-2/h10-11,13,15,20H,3-9,12H2,1-2H3,(H2,19,21)	CCCCCCCCC(Cc1ccc(O)c(OC)c1)C(N)=O	C18H29NO3		307.214743788	2-[(4-Hydroxy-3-methoxyphenyl)methyl]decanamide	PBEPMKBBTYGDHS	Alkaloids			http://www.wikidata.org/entity/Q1380	Capsicum annuum	473836.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Capsiceae']	['Capsicum']	['Capsicum annuum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	6.329617500305176	1
3198	42	Terpenoids	0.7708333333333334	Carotenoids (C40)	0.3958333333333333	Carotenoids (C40, β-κ)	0.2916666666666667	13.0	0.25148842	ISDB	http://www.wikidata.org/entity/Q63396485	ZFQAIKNKCQDPPB-BKGWKKLQSA-N	InChI=1S/C40H54O/c1-31(19-13-21-33(3)24-26-36-35(5)23-15-28-38(36,6)7)17-11-12-18-32(2)20-14-22-34(4)25-27-37(41)40(10)30-16-29-39(40,8)9/h11-15,17-27H,16,28-30H2,1-10H3/b12-11+,19-13+,20-14+,26-24+,27-25+,31-17+,32-18+,33-21+,34-22+/t40-/m0/s1	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)[C@]2(C)CCCC2(C)C)C(C)(C)CC=C1	C40H54O		550.417466348	3,4-Dehydroxy-3'-deoxycapsanthin	ZFQAIKNKCQDPPB	Terpenoids	Carotenoids (C40)	Carotenoids (C40, β-κ)	http://www.wikidata.org/entity/Q1380	Capsicum annuum	473836.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Capsiceae']	['Capsicum']	['Capsicum annuum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	3	8.505953669548035	1
3189	858	Terpenoids	0.8	Carotenoids (C40)	0.8	Carotenoids (C40, β-κ)	0.8	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q63399388	RSVFJNWBMXVMGE-LXQXRHSASA-N	InChI=1S/C40H54O3/c1-29(17-13-19-31(3)21-23-36-33(5)25-34(41)26-38(36,6)7)15-11-12-16-30(2)18-14-20-32(4)22-24-37(43)40(10)28-35(42)27-39(40,8)9/h11-24,34,41H,25-28H2,1-10H3/b12-11+,17-13+,18-14+,23-21+,24-22+,29-15+,30-16+,31-19+,32-20+/t34-,40+/m1/s1	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)[C@]2(C)CC(=O)CC2(C)C)C(C)(C)C[C@H](O)C1	C40H54O3	pos_1_1proton1methanol	582.407295588	Capsanthone	RSVFJNWBMXVMGE	Terpenoids	Carotenoids (C40)	Carotenoids (C40, β-κ)	http://www.wikidata.org/entity/Q1380	Capsicum annuum	473836.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Capsiceae']	['Capsicum']	['Capsicum annuum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']				6	3	7.5	1
3188	96	Alkaloids	1.0	Ornithine alkaloids	0.8571428571428571	Tropane alkaloids	0.8571428571428571	5.0	0.0	MS1_match	http://www.wikidata.org/entity/Q10858037	MPSNEAHFGOEKBI-VXNVDRBHSA-N	InChI=1S/C10H15NO2/c1-11-7-3-5-8(10(12)13-2)9(11)6-4-7/h5,7,9H,3-4,6H2,1-2H3/t7-,9-/m1/s1	COC(=O)C1=CC[C@@H]2CC[C@H]1N2C	C10H15NO2	pos_1_1proton	181.11027872	Methylecgonidine	MPSNEAHFGOEKBI	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q15376376	Erythroxylum dekindtii	6100252.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum dekindtii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']		['Erythroxylum']		7	3	8.5	1
