G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1115.0","main.cluster index_upperinput":"1115.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=529&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	2.7472	2.7472	0	N/A	N/A	910113.9445541356	13	1115	529	13	325.2125	1	325.2125	910113.9445541356
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1116.0","main.cluster index_upperinput":"1116.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.5119	3.5119	0	N/A	N/A	90084763.88706835	21	1116	14	21	308.1603	1	308.1603	90084763.88706835
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1117.0","main.cluster index_upperinput":"1117.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7604	3.7604	0	N/A	N/A	1089707.5087012148	13	1117	-1	13	403.2439	1	403.2439	1089707.5087012148
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1118.0","main.cluster index_upperinput":"1118.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=457&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	2.6028	2.6028	0	N/A	N/A	1466444.3519699085	19	1118	457	19	138.1277	1	138.1277	1466444.3519699085
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1119.0","main.cluster index_upperinput":"1119.0"}	This Node is a Singleton	N/A	N/A	N/A	3.6628	3.6628	0	N/A	N/A	5003441.258756768	22	1119	-1	22	201.1483	1	201.1483	5003441.258756768
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1120.0","main.cluster index_upperinput":"1120.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=168&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	2.1766	2.1766	0	N/A	N/A	11241449.16331732	19	1120	168	19	391.0931	1	391.0931	11241449.16331732
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1121.0","main.cluster index_upperinput":"1121.0"}	This Node is a Singleton	N/A	N/A	N/A	11.7320	11.7320	0	N/A	N/A	3230226.611485568	21	1121	-1	21	458.4357	1	458.4357	3230226.611485568
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1122.0","main.cluster index_upperinput":"1122.0"}	This Node is a Singleton	N/A	N/A	N/A	3.2156	3.2156	0	N/A	N/A	12389447.093731346	13	1122	-1	13	383.1820	1	383.1820	12389447.093731346
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1123.0","main.cluster index_upperinput":"1123.0"}	This Node is a Singleton	N/A	N/A	N/A	5.7904	5.7904	0	N/A	N/A	15681309.607263766	25	1123	-1	25	223.0964	1	223.0964	15681309.607263766
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1124.0","main.cluster index_upperinput":"1124.0"}	This Node is a Singleton	N/A	N/A	N/A	2.2831	2.2831	0	N/A	N/A	69447846.94393581	20	1124	-1	20	416.1315	1	416.1315	69447846.94393581
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1125.0","main.cluster index_upperinput":"1125.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.0451	3.0451	0	N/A	N/A	25113870.117367946	19	1125	20	19	463.1606	1	463.1606	25113870.117367946
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1126.0","main.cluster index_upperinput":"1126.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=124&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.0681	3.0681	0	N/A	N/A	70163268.63234808	25	1126	124	25	172.1330	1	172.1330	70163268.63234808
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1127.0","main.cluster index_upperinput":"1127.0"}	This Node is a Singleton	"InChI=1S/C41H83N2O6P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-41(45)42-39(38-49-50(46,47)48-37-36-43(3,4)5)40(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h32,34,39-40,44H,6-31,33,35-38H2,1-5H3,(H-,42,45,46,47)/p+1/b34-32+/t39-,40+/m0/s1"	Sphingomyelin (d18:1/18:0) CollisionEnergy:102040	0.8503040000000001	10.6429	10.6429	0	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](COP(=O)(O)OCC[N+](C)(C)C)N=C(O)CCCCCCCCCCCCCCCCC	CCMSLIB00010103189	12185963.102124339	19	1127	-1	19	731.6065	1	731.6065	12185963.102124339
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1128.0","main.cluster index_upperinput":"1128.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=66&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	6.4633	6.4633	0	N/A	N/A	4785621.032418916	10	1128	66	10	486.2613	1	486.2613	4785621.032418916
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1129.0","main.cluster index_upperinput":"1129.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=62&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.7676	3.7676	0	N/A	N/A	10275212.47384056	20	1129	62	20	494.2221	1	494.2221	10275212.47384056
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1130.0","main.cluster index_upperinput":"1130.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=119&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	1.3263	1.3263	0	N/A	N/A	20476126.76788026	19	1130	119	19	232.0814	1	232.0814	20476126.76788026
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1131.0","main.cluster index_upperinput":"1131.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	6.1051	6.1051	0	N/A	N/A	31954699.728081383	20	1131	8	20	304.2841	1	304.2841	31954699.728081383
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1132.0","main.cluster index_upperinput":"1132.0"}	This Node is a Singleton	N/A	N/A	N/A	7.7460	7.7460	0	N/A	N/A	2354380.7989636264	13	1132	-1	13	504.3083	1	504.3083	2354380.7989636264
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1133.0","main.cluster index_upperinput":"1133.0"}	This Node is a Singleton	N/A	N/A	N/A	3.1277	3.1277	0	N/A	N/A	10382075.075931434	25	1133	-1	25	212.1645	1	212.1645	10382075.075931434
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1134.0","main.cluster index_upperinput":"1134.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5288	2.5288	0	N/A	N/A	1763725.129312398	19	1134	-1	19	257.1371	1	257.1371	1763725.129312398
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1135.0","main.cluster index_upperinput":"1135.0"}	This Node is a Singleton	N/A	N/A	N/A	1.3348	1.3348	0	N/A	N/A	14717777.629166357	20	1135	-1	20	270.1549	1	270.1549	14717777.629166357
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1136.0","main.cluster index_upperinput":"1136.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=258&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	1.4193	1.4193	0	N/A	N/A	30574443.76473009	20	1136	258	20	246.0607	1	246.0607	30574443.76473009
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1137.0","main.cluster index_upperinput":"1137.0"}	This Node is a Singleton	N/A	N/A	N/A	0.5401	0.5401	0	N/A	N/A	19615439.47521819	20	1137	-1	20	366.8633	1	366.8633	19615439.47521819
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1138.0","main.cluster index_upperinput":"1138.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=113&task=940dc415fa834273bacecbbd3a188a6b&show=true	InChI=1S/C10H19NOS/c1-13(12)10-8-6-4-2-3-5-7-9-11/h2-8,10H2,1H3	ReSpect:PM018204 9-(Methylsulfinyl)nonanenitrile	0.884943	2.3167	2.3167	0	CS(=O)CCCCCCCCC#N	CCMSLIB00000211991	268004676.318218	21	1138	113	21	202.1260	1	202.1260	268004676.318218
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1139.0","main.cluster index_upperinput":"1139.0"}	This Node is a Singleton	N/A	N/A	N/A	6.6664	6.6664	0	N/A	N/A	761451.8390612623	23	1139	-1	23	295.2269	1	295.2269	761451.8390612623
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1140.0","main.cluster index_upperinput":"1140.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14	0.845194	7.9192	7.9192	0	N/A	CCMSLIB00003136352	89574546.74744284	25	1140	9	25	295.2267	1	295.2267	89574546.74744284
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1141.0","main.cluster index_upperinput":"1141.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=130&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	1.4531	1.4531	0	N/A	N/A	18013645.747257106	23	1141	130	23	265.0238	1	265.0238	18013645.747257106
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1142.0","main.cluster index_upperinput":"1142.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=118&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	2.3959	2.3959	0	N/A	N/A	1654403.3866553912	16	1142	118	16	227.1026	1	227.1026	1654403.3866553912
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1143.0","main.cluster index_upperinput":"1143.0"}	This Node is a Singleton	N/A	N/A	N/A	2.6397	2.6397	0	N/A	N/A	4762149.521990744	16	1143	-1	16	570.1459	1	570.1459	4762149.521990744
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1144.0","main.cluster index_upperinput":"1144.0"}	This Node is a Singleton	N/A	N/A	N/A	2.4326	2.4326	0	N/A	N/A	1657459.7688393653	18	1144	-1	18	354.1581	1	354.1581	1657459.7688393653
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1145.0","main.cluster index_upperinput":"1145.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=101&task=940dc415fa834273bacecbbd3a188a6b&show=true	InChI=1S/C16H20O9/c1-23-9-4-2-8(3-5-12(18)19)10(6-9)24-16-15(22)14(21)13(20)11(7-17)25-16/h2-6,11,13-17,20-22H,7H2,1H3,(H,18,19)/b5-3-/t11-,13-,14+,15-,16-/m1/s1	(Z)-3-[4-methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid	0.736012	2.5489	2.5489	0	N/A	CCMSLIB00004698828	54454037.97695627	25	1145	101	25	374.1451	1	374.1451	54454037.97695627
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1146.0","main.cluster index_upperinput":"1146.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=940dc415fa834273bacecbbd3a188a6b&show=true	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/t8-/m1/s1"	SN-GLYCERO-3-PHOSPHOCHOLINE	0.9664229999999999	1.7012	1.7012	0	C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O	CCMSLIB00006678966	13900551.435253963	22	1146	26	22	258.1107	1	258.1107	13900551.435253963
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1147.0","main.cluster index_upperinput":"1147.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7290	3.7290	0	N/A	N/A	11522432.989314953	19	1147	-1	19	461.1549	1	461.1549	11522432.989314953
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1148.0","main.cluster index_upperinput":"1148.0"}	This Node is a Singleton	N/A	N/A	N/A	9.5961	9.5961	0	N/A	N/A	5468062.132353306	12	1148	-1	12	638.4188	1	638.4188	5468062.132353306
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1149.0","main.cluster index_upperinput":"1149.0"}	This Node is a Singleton	InChI=1S/C22H30N2O3/c1-2-3-4-5-6-7-8-9-14-21(25)24-20(22(26)27)15-17-16-23-19-13-11-10-12-18(17)19/h2,10-13,16,20,23H,1,3-9,14-15H2,(H,24,25)(H,26,27)	Trp-C11:1	0.79045	2.0426	2.0426	0	O=C(NC(C(O)=O)CC1=CNC2=C1C=CC=C2)CCCCCCCCC=C	CCMSLIB00011435735	2189351.941978207	19	1149	-1	19	409.1881	1	409.1881	2189351.941978207
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1150.0","main.cluster index_upperinput":"1150.0"}	This Node is a Singleton	N/A	N/A	N/A	2.4583	2.4583	0	N/A	N/A	8180793.451327648	22	1150	-1	22	371.1678	1	371.1678	8180793.451327648
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1151.0","main.cluster index_upperinput":"1151.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=24&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.5779	3.5779	0	N/A	N/A	46060035.69004385	20	1151	24	20	219.1014	1	219.1014	46060035.69004385
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1152.0","main.cluster index_upperinput":"1152.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=79&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	9.0020	9.0020	0	N/A	N/A	78843608.63092963	21	1152	79	21	468.3454	1	468.3454	78843608.63092963
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1153.0","main.cluster index_upperinput":"1153.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	1.6987	1.6987	0	N/A	N/A	3223217.760531824	21	1153	4	21	190.1260	1	190.1260	3223217.760531824
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1154.0","main.cluster index_upperinput":"1154.0"}	This Node is a Singleton	N/A	N/A	N/A	4.7511	4.7511	0	N/A	N/A	3536516.234039963	25	1154	-1	25	346.2586	1	346.2586	3536516.234039963
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1155.0","main.cluster index_upperinput":"1155.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=33&task=940dc415fa834273bacecbbd3a188a6b&show=true	InChI=1S/C11H22N2O3/c1-6(2)5-8(11(15)16)13-10(14)9(12)7(3)4/h6-9H,5,12H2,1-4H3,(H,13,14)(H,15,16)/t8-,9-/m0/s1	Spectral Match to Val-Leu from NIST14	0.930694	2.2130	2.2130	0	CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](C(C)C)N	CCMSLIB00003139580	6427446.488982204	24	1155	33	24	231.1703	1	231.1703	6427446.488982204
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1156.0","main.cluster index_upperinput":"1156.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=301&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.4274	3.4274	0	N/A	N/A	4024886.7167718792	19	1156	301	19	212.0915	1	212.0915	4024886.7167718792
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1157.0","main.cluster index_upperinput":"1157.0"}	This Node is a Singleton	N/A	N/A	N/A	11.1079	11.1079	0	N/A	N/A	16380166.328648148	25	1157	-1	25	754.5429	1	754.5429	16380166.328648148
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1158.0","main.cluster index_upperinput":"1158.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14	0.8242299999999999	6.8937	6.8937	0	N/A	CCMSLIB00003140172	27250148.682331093	21	1158	28	21	335.2581	1	335.2581	27250148.682331093
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1159.0","main.cluster index_upperinput":"1159.0"}	This Node is a Singleton	N/A	N/A	N/A	1.5807	1.5807	0	N/A	N/A	4850987.69835481	19	1159	-1	19	349.0902	1	349.0902	4850987.69835481
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1160.0","main.cluster index_upperinput":"1160.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	11.5604	11.5604	0	N/A	N/A	17893278.234329034	20	1160	14	20	203.1099	1	203.1099	17893278.234329034
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1161.0","main.cluster index_upperinput":"1161.0"}	This Node is a Singleton	N/A	N/A	N/A	3.6078	3.6078	0	N/A	N/A	10120560.174352014	19	1161	-1	19	543.2412	1	543.2412	10120560.174352014
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1162.0","main.cluster index_upperinput":"1162.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=76&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	Spectral Match to .beta.-D-Glucopyranose, 1,6-anhydro- from NIST14	0.766872	1.6231	1.6231	0	N/A	CCMSLIB00003138077	64612633.52685084	25	1162	76	25	145.0495	1	145.0495	64612633.52685084
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1163.0","main.cluster index_upperinput":"1163.0"}	This Node is a Singleton	N/A	N/A	N/A	10.1573	10.1573	0	N/A	N/A	14497464.75568405	20	1163	-1	20	806.5638	1	806.5638	14497464.75568405
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1164.0","main.cluster index_upperinput":"1164.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=343&task=940dc415fa834273bacecbbd3a188a6b&show=true	N/A	N/A	N/A	3.0213	3.0213	0	N/A	N/A	30016073.34269768	20	1164	343	20	277.1102	1	277.1102	30016073.34269768
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=940dc415fa834273bacecbbd3a188a6b&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1165.0","main.cluster index_upperinput":"1165.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6623	0.6623	0	N/A	N/A	136623376.92526698	21	1165	-1	21	230.9903	1	230.9903	136623376.92526698
