id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
779_mapp_batch_00109_sirius_830	C36H64N12O7	[M - H2O + H]+	C36H62N12O6	Amino acids and Peptides	0.9142516255378723	Oligopeptides	0.6349813938140869	Linear peptides	0.3846077024936676	Oligopeptides	0.6471996307373047	Peptides	0.9161381721496582	Amino acids, peptides, and analogues	0.9880543351173401	Carboxylic acids and derivatives	0.9972516894340515	Organic acids and derivatives	0.9994480013847351	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	830
781_mapp_batch_00109_sirius_832	C8H16O3S	[M + H]+	C8H16O3S	Fatty acids	0.995407223701477	Fatty Acids and Conjugates	0.9795053005218506	Thia fatty acids	0.9170461297035217	Medium-chain fatty acids	0.9694309234619141	Medium-chain fatty acids	0.9694309234619141	Fatty acids and conjugates	0.9877322912216187	Fatty Acyls	0.9979044198989868	Lipids and lipid-like molecules	0.997495710849762	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	832
782_mapp_batch_00109_sirius_833	C13H20O2	[M - H2O + H]+	C13H18O	Terpenoids	0.9808998107910156	Monoterpenoids	0.7047600150108337	Irregular monoterpenoids	0.3237214982509613	Benzenoids	0.006711653433740139							Benzenoids	0.006711653433740139	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	833
783_mapp_batch_00109_sirius_834	C17H20O9	[M + H]+	C17H20O9	Shikimates and Phenylpropanoids	0.7067779898643494	Phenylpropanoids (C6-C3)	0.17564895749092102	Cinnamic acids and derivatives	0.19551245868206024	O-glucuronides	0.9998834133148193	Sugar acids and derivatives	0.9999498128890991	Carbohydrates and carbohydrate conjugates	0.9994990825653076	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Glucuronides; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-glucuronides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	834
784_mapp_batch_00109_sirius_835	C18H33NO5	[M + H]+	C18H33NO5	Fatty acids	0.7699931263923645	Fatty Acids and Conjugates	0.4709461033344269	Open-chain polyketides	0.23177488148212433	Alpha amino acids	0.010113551281392574	Amino acids and derivatives	0.16359271109104156	Amino acids, peptides, and analogues	0.17506641149520874	Carboxylic acids and derivatives	0.7339314818382263	Organic acids and derivatives	0.891832709312439	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Long-chain fatty acids; Fatty Acyls; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	835
785_mapp_batch_00109_sirius_836	C24H22N2O6	[M + Na]+	C24H22N2O6	Alkaloids	0.8804494738578796	Tryptophan alkaloids	0.7728855609893799	Simple indole alkaloids	0.7545499801635742	3-alkylindoles	0.9790847301483154	3-alkylindoles	0.9790847301483154	Indoles	0.9998550415039062	Indoles and derivatives	0.999736487865448	Organoheterocyclic compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Oxanes; Substituted pyrroles; Polyols; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	836
786_mapp_batch_00109_sirius_838	C13H23N7O6S2	[M - H2O + H]+	C13H21N7O5S2	Carbohydrates	0.8916665315628052	Nucleosides	0.9050942659378052	Purine nucleos(t)ides	0.21354876458644867	Alpha amino acids and derivatives	0.6287363767623901	Amino acids and derivatives	0.5950288772583008	Amino acids, peptides, and analogues	0.6035428047180176	Carboxylic acids and derivatives	0.6550981402397156	Organic acids and derivatives	0.8622338175773621	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Thioethers; Monosaccharides; Secondary alcohols; Glycosyl compounds; Glycosylamines; Polyols; Amines; Primary amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	838
787_mapp_batch_00109_sirius_839	C13H20O3	[M + H]+	C13H20O3	Terpenoids	0.8987459540367126	Apocarotenoids	0.9295852780342102	Apocarotenoids(ε-)	0.6627460718154907	Cyclohexenones	0.8097078204154968	Ketones	0.9297605156898499	Carbonyl compounds	0.9911834001541138	Organooxygen compounds	0.9999995231628418	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	839
789_mapp_batch_00109_sirius_841	C11H16O3	[M - H2O + H]+	C11H14O2	Terpenoids	0.8377000689506531	Monoterpenoids	0.7250080108642578	Fenchane monoterpenoids	0.4836415648460388	Ketones	0.7285572290420532	Ketones	0.7285572290420532	Carbonyl compounds	0.9621991515159607	Organooxygen compounds	0.999998927116394	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	841
790_mapp_batch_00109_sirius_842	C28H41NO14	[M + H]+	C28H41NO14	Alkaloids	0.9524344205856323	Tyrosine alkaloids	0.38296058773994446	Iridoids monoterpenoids	0.5886457562446594	Terpene glycosides	0.9952648878097534			Terpene glycosides	0.9952648878097534	Prenol lipids	0.9694473743438721	Lipids and lipid-like molecules	0.9924054741859436	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Aromatic monoterpenoids; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Sugar acids and derivatives; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Monoterpenoids; Bicyclic monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; Amines; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	842
791_mapp_batch_00109_sirius_843	C24H28F3N3O	[M + H]+	C24H28F3N3O	Alkaloids	0.9976097345352173	Tryptophan alkaloids	0.45086967945098877	Pyridine alkaloids	0.3850620985031128	N-acyl-alpha amino acids and derivatives	4.561132664093748E-5	Amino acids and derivatives	0.9689139723777771	Amino acids, peptides, and analogues	0.9690028429031372	Carboxylic acids and derivatives	0.9735075235366821	Organic acids and derivatives	0.9862729907035828	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Organofluorides; Secondary carboxylic acid amides; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Alkyl halides; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	843
792_mapp_batch_00109_sirius_844	C9H14N2O3S2	[M + H]+	C9H14N2O3S2	Amino acids and Peptides	0.8760441541671753	Small peptides	0.8099233508110046	Aminoacids	0.537871778011322	Alpha amino acids and derivatives	0.6836537718772888	Amino acids and derivatives	0.7201094031333923	Amino acids, peptides, and analogues	0.7251883149147034	Carboxylic acids and derivatives	0.9939680099487305	Organic acids and derivatives	0.9993780851364136	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Nitrosothiols; Organic disulfides; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic S-nitroso compounds; Chemical entities	844
794_mapp_batch_00109_sirius_846	C10H12O4	[M + H]+	C10H12O4	Shikimates and Phenylpropanoids	0.6635870933532715	Phenolic acids (C6-C1)	0.2599494159221649	Simple phenolic acids	0.16351459920406342	Benzoic acids and derivatives	0.49553993344306946			Benzoic acids and derivatives	0.49553993344306946	Benzene and substituted derivatives	0.966117262840271	Benzenoids	0.9960713386535645	Organic compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Aryl ketones; Aryl alkyl ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	846
795_mapp_batch_00109_sirius_847	C25H35N5O6	[M + H]+	C25H35N5O6	Amino acids and Peptides	0.3054501712322235	Oligopeptides	0.24949699640274048	Cyclic peptides	0.3403841555118561	Alpha amino acids and derivatives	0.7113716006278992	Amino acids and derivatives	0.7996300458908081	Amino acids, peptides, and analogues	0.806416392326355	Carboxylic acids and derivatives	0.8714844584465027	Organic acids and derivatives	0.9681062698364258	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Cyclic alcohols and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	847
796_mapp_batch_00109_sirius_848	C16H35NO3	[M - H2O + H]+	C16H33NO2	Fatty acids	0.979273796081543	Sphingolipids	0.9902296662330627	Sphingoid bases	0.9941788911819458	1,2-aminoalcohols	0.999573290348053	Alkanolamines	0.9998449087142944	Amines	0.9999788999557495	Organonitrogen compounds	1.0	Organic nitrogen compounds	0.9999985694885254	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	848
797_mapp_batch_00109_sirius_849	C44H80NO8P	[M + Na]+	C44H80NO8P	Fatty acids	0.9997988343238831	Glycerophospholipids	0.9998012185096741	Glycerophosphocholines	0.9945406317710876	Phosphatidylcholines	0.9826294183731079	Phosphatidylcholines	0.9826294183731079	Glycerophosphocholines	0.998242974281311	Glycerophospholipids	0.9999042749404907	Lipids and lipid-like molecules	0.9999672174453735	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	849
799_mapp_batch_00109_sirius_851	C24H49N9O2	[M + K]+	C24H49N9O2	Alkaloids	0.9614273905754089	Ornithine alkaloids	0.8982816934585571	Polyamines	0.7242264747619629	Amino acids and derivatives	0.9055991768836975	Amino acids and derivatives	0.9055991768836975	Amino acids, peptides, and analogues	0.9287799000740051	Carboxylic acids and derivatives	0.9917131662368774	Organic acids and derivatives	0.9955127835273743	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Tetrazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	851
801_mapp_batch_00109_sirius_853	C9H22N2O5	[M - H2O + H]+	C9H20N2O4	Fatty acids	0.233867809176445	Small peptides	0.06311415880918503	Polyamines	0.5370923280715942	Beta amino acids and derivatives	0.06166965141892433	Amino acids and derivatives	0.9271554946899414	Amino acids, peptides, and analogues	0.929544985294342	Carboxylic acids and derivatives	0.9767293930053711	Organic acids and derivatives	0.9992504715919495	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; N-acyl amines; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Primary amines; Secondary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	853
803_mapp_batch_00109_sirius_856	C22H45NO8	[M + H]+	C22H45NO8	Fatty acids	0.9055372476577759	Fatty acyl glycosides	0.746336817741394	Fatty acyl glycosides of mono- and disaccharides	0.2798694670200348	Alkyl glycosides	0.5752983689308167	Alkyl glycosides	0.5752983689308167	Fatty acyl glycosides	0.8265426754951477	Fatty Acyls	0.8613533973693848	Lipids and lipid-like molecules	0.9490207433700562	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Amines; Primary amines; Alkanolamines; Long-chain fatty acids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	856
804_mapp_batch_00109_sirius_857	C53H82N7O10	[M - H2O + H]+	C53H80N7O9	Amino acids and Peptides	0.8417471647262573	Oligopeptides	0.873566210269928	Depsipeptides	0.6438059210777283	Alpha amino acids and derivatives	0.8580940961837769	Amino acids and derivatives	0.9494872689247131	Amino acids, peptides, and analogues	0.973254382610321	Carboxylic acids and derivatives	0.9990147352218628	Organic acids and derivatives	0.9987725615501404	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	857
805_mapp_batch_00109_sirius_858	C39H75NO10	[M + Na]+	C39H75NO10	Fatty acids	0.9945372939109802	Sphingolipids	0.5981510877609253	Neutral glycosphingolipids	0.4017895758152008	Alkyl glycosides	0.5383844375610352	Alkyl glycosides	0.5383844375610352	Fatty acyl glycosides	0.9259297847747803	Fatty Acyls	0.9785312414169312	Lipids and lipid-like molecules	0.941417396068573	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	858
808_mapp_batch_00109_sirius_861	C24H50NO7P	[M + K]+	C24H50NO7P	Fatty acids	0.9984265565872192	Glycerophospholipids	0.9999250173568726	Glycerophosphocholines	0.9992458820343018	1-acyl-sn-glycero-3-phosphocholines	0.913964569568634	Lysophosphatidylcholines	0.8876263499259949	Glycerophosphocholines	0.9991077780723572	Glycerophospholipids	0.9984151124954224	Lipids and lipid-like molecules	0.9982662796974182	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	861
809_mapp_batch_00109_sirius_862	C7H12O2S	[M + H]+	C7H12O2S	Fatty acids	0.8529695868492126	Fatty acyls	0.9555560946464539	Fatty aldehydes	0.7361580729484558	Thia fatty acids	0.00687618600204587	Thia fatty acids	0.00687618600204587	Fatty acids and conjugates	0.06156438961625099	Fatty Acyls	0.0837922990322113	Lipids and lipid-like molecules	0.027916505932807922	Organic compounds; Organosulfur compounds; Organooxygen compounds; Sulfoxides; Carbonyl compounds; Sulfinyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	862
810_mapp_batch_00109_sirius_863	C34H68N2O2	[M + Na]+	C34H68N2O2	Fatty acids	0.999698281288147	Fatty amides	0.9915570020675659	N-acyl amines	0.9781583547592163	N-acyl amines	0.9996882677078247	N-acyl amines	0.9996882677078247	Fatty amides	0.9998005032539368	Fatty Acyls	0.9998489618301392	Lipids and lipid-like molecules	0.9992998838424683	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	863
813_mapp_batch_00109_sirius_866	C19H27NO12	[M + H]+	C19H27NO12	Amino acids and Peptides	0.7678975462913513	Amino acid glycosides	0.6372619867324829	Cyanogenic glycosides	0.8404170870780945	Hexoses	0.8500336408615112	Monosaccharides	0.7352905869483948	Carbohydrates and carbohydrate conjugates	0.9927155375480652	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Methyl esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	866
814_mapp_batch_00109_sirius_867	C13H18O	[M + H]+	C13H18O	Terpenoids	0.9741019010543823	Sesquiterpenoids	0.6431602835655212	Eudesmane sesquiterpenoids	0.23090945184230804	Sesquiterpenoids	0.6134647727012634			Sesquiterpenoids	0.6134647727012634	Prenol lipids	0.6538403630256653	Lipids and lipid-like molecules	0.6771264672279358	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	867
815_mapp_batch_00109_sirius_868	C26H26N4O3S	[M + H]+	C26H26N4O3S	Alkaloids	0.9967876672744751	Tryptophan alkaloids	0.5157248973846436	Carboline alkaloids	0.37001487612724304	Amino acids and derivatives	0.9166726469993591	Amino acids and derivatives	0.9166726469993591	Amino acids, peptides, and analogues	0.9151471853256226	Carboxylic acids and derivatives	0.9993889331817627	Organic acids and derivatives	0.999716579914093	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Pyrroles; Piperazines; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; N-acylpiperidines; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Tertiary amines; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	868
816_mapp_batch_00109_sirius_869	C16H20O10	[M + H]+	C16H20O10	Shikimates and Phenylpropanoids	0.956605851650238	Phenolic acids (C6-C1)	0.3432983458042145	Simple phenolic acids	0.5404601097106934	Fatty acyl glycosides	0.30914074182510376			Fatty acyl glycosides	0.30914074182510376	Fatty Acyls	0.8851274847984314	Lipids and lipid-like molecules	0.9308678507804871	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Alcohols and polyols; Benzoic acids and derivatives; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Glucuronides; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzoic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; O-glucuronides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	869
817_mapp_batch_00109_sirius_870	C17H27N5O3S2	[M + H]+	C17H27N5O3S2	Alkaloids	0.9657182097434998	Lysine alkaloids	0.4964309632778168	Piperidine alkaloids	0.58345627784729	Piperidines	0.5035711526870728					Piperidines	0.5035711526870728	Organoheterocyclic compounds	0.9889186024665833	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Piperidines; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carbonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	870
