confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
1816	1	1	1	1	0.19770693655412896	-147.19600600686277	0.9999999999999999	22.821216927782416	C7H2F4O5S	[M + K]+	JNESNWCWZVATQY	InChI=1S/C7H2F4O5S/c8-2-1(7(12)13)3(9)5(11)6(4(2)10)17(14,15)16/h(H,12,13)(H,14,15,16)	2,3,5,6-Tetrafluoro-4-sulfobenzoic acid	C1(=C(C(=C(C(=C1F)F)S(=O)(=O)O)F)F)C(=O)O	0.600000024	19807654	PubChem:(19807654);PubChem class - safety and toxic	67108866	312.9201354980469	30.997437000000005	1668_mapp_batch_00109_sirius_1771	1771
1817	1	1	2	2	0.19746138759916163	-93.58147711464268	0.9999999999999999	91.52630684050385	C42H79NO9	[M + H]+	MOQQBSZILUXXBS	InChI=1S/C42H79NO9/c1-3-5-7-9-11-13-15-16-17-18-19-20-21-23-24-26-28-30-35(45)34(33-51-42-40(49)39(48)38(47)37(32-44)52-42)43-41(50)36(46)31-29-27-25-22-14-12-10-8-6-4-2/h16-17,28,30,34-40,42,44-49H,3-15,18-27,29,31-33H2,1-2H3,(H,43,50)	(2R)-2-hydroxy-N-[(2S,3R,4E,13Z)-3-hydroxy-1-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxydocosa-4,13-dien-2-yl]tetradecanamide	CCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCCCCCCC=CCCCCCCCC)O)O	10.6999998	11843313;21778633;91320171;101404573	COCONUT:(CNP0134763);Natural Products:(UNPD219147 UNPD30885);PubChem:(11843313 21778633 91320171 101404573);SuperNatural:(SN00349894);MeSH:(11843313 101404573);PubMed	3178566	742.5825500488281	668.15952	3498_mapp_batch_00109_sirius_3798	3798
1818	1	1	1	1	0.19740877169854432	-10.848822680919408	0.9999999999999999	41.26181876925946	C44H82NO8P	[M + Na]+	RTAZWRZKFSTMOY	InChI=1S/C44H82NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h14,16,20-23,42H,6-13,15,17-19,24-41H2,1-5H3/p+1	1-linoleoyl-2-oleoyl-sn-glycero-3-phosphocholine	CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC[N+](C)(C)C	13.1999998	52922727;52922728;101665950;134765074	COCONUT:(CNP0141941);HMDB:(8137);PubChem:(52922727 52922728 101665950 134765074);CHEBI:(89597);PubChem class - bio and metabolites;YMDB:(1960);Plantcyc:(CPD-8088);Biocyc:(CPD-8088);Lipid:(PC 36:3)	4314040362	806.5647583007812	600.9633600000001	1426_mapp_batch_00109_sirius_1519	1519
1819	1	1	1	2	0.19738388370130283	-241.79738839306984	0.9999999999999999	50.78358422361722	C8H20O9P2	[M + H]+	QSULJYOIONNJQJ	InChI=1S/C8H20O9P2/c9-18(10,11)7-5-16-3-1-15-2-4-17-6-8-19(12,13)14/h1-8H2,(H2,9,10,11)(H2,12,13,14)	null	C(COCCP(=O)(O)O)OCCOCCP(=O)(O)O	-3.9000001	57225803	COCONUT:(CNP0022816);PubChem:(57225803);SuperNatural:(SN00142006);ZINC bio:(ZINC68592463)	3153922	323.0647277832031	55.583397	3569_mapp_batch_00109_sirius_3879	3879
1820	1	1	2	2	0.19714639198839118	-43.75660653371814	0.9999999999999999	90.29749663623042	C16H26O2	[M + H]+	QXYRWIMCFAKSSQ	InChI=1S/C16H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h5-6H,2-4,9-15H2,1H3,(H,17,18)	null	CCCCC=CC#CCCCCCCCC(=O)O	5.24868393	""	COCONUT:(CNP0339219);Natural Products:(UNPD210214)	2129920	251.20064544677734	436.927926	3550_mapp_batch_00109_sirius_3858	3858
1821	1	1	1	2	0.19712426139350103	-84.72080098523944	0.9999999999999999	44.46850422953205	C25H49N3O	[M + H]+	WQRKORDUHFEZDN	InChI=1S/C25H49N3O/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-25(29)27-22-19-24-28(2)23-18-21-26/h7-8,10-11H,3-6,9,12-24,26H2,1-2H3,(H,27,29)	null	CCCCCC=CCC=CCCCCCCCC(=O)NCCCN(C)CCCN	6.0999999	44153061;53427350;93485560	PubChem:(44153061 53427350 93485560);NORMAN:(NS00066563)	262146	408.39483642578125	356.69037	3056_mapp_batch_00109_sirius_3294	3294
1822	1	1	2	4	0.19704325990977067	-472.68221883445665	0.09195979899497489	22.1971054667976	C21H32N6O9	[M - H2O + H]+	INOZZBHURUDQQR	InChI=1S/C21H32N6O9/c1-10(2)5-15(21(35)36)27-19(33)13(3-4-16(28)29)25-20(34)14(7-17(30)31)26-18(32)12(22)6-11-8-23-9-24-11/h8-10,12-15H,3-7,22H2,1-2H3,(H,23,24)(H,25,34)(H,26,32)(H,27,33)(H,28,29)(H,30,31)(H,35,36)	Hdel sequence	CC(C)CC(C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC1=CN=CN1)N	-4.0999999	131113;18493939	MeSH:(131113);PubChem:(131113 18493939);PubMed	70	495.2200622558594	357.014304	2557_mapp_batch_00109_sirius_2753	2753
1823	1	1	2	2	0.1968862974969286	-304.50246400093204	0.9999999999999999	18.613345506812582	C25H31N3O5	[M + H]+	WHDIKNJNRRSIBR	InChI=1S/C25H31N3O5/c1-27-23(17-8-9-20(31-2)21(16-17)32-3)22(18-6-4-5-7-19(18)25(27)30)24(29)26-10-11-28-12-14-33-15-13-28/h4-9,16,22-23H,10-15H2,1-3H3,(H,26,29)	3-(3,4-dimethoxyphenyl)-2-methyl-N-(2-morpholin-4-ylethyl)-1-oxo-3,4-dihydroisoquinoline-4-carboxamide	CN1C(C(C2=CC=CC=C2C1=O)C(=O)NCCN3CCOCC3)C4=CC(=C(C=C4)OC)OC	1.5	3241618	PubChem:(3241618);PubMed;CHEBI:(109248)	98	454.233642578125	124.38166800000002	3899_mapp_batch_00109_sirius_4247	4247
1824	1	1	2	2	0.19671699613791596	-13.897983722521335	0.9999999999999999	49.51714554923028	C33H40O21	[M + H]+	SPUFXPFDJYNCFD	InChI=1S/C33H40O21/c1-9-19(38)23(42)26(45)31(49-9)48-8-17-21(40)25(44)28(47)33(53-17)54-30-22(41)18-14(37)5-11(50-32-27(46)24(43)20(39)16(7-34)52-32)6-15(18)51-29(30)10-2-3-12(35)13(36)4-10/h2-6,9,16-17,19-21,23-28,31-40,42-47H,7-8H2,1H3	Quercetin 3-rutinoside-7-glucoside	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OC5C(C(C(C(O5)CO)O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)O)O)O	-3.0999999	10190763;13942388;11968887;21550587;44259112;44259174;44259175;57331043	COCONUT:(CNP0174369);HMDB:(37957);KNApSAcK:(5460);Natural Products:(UNPD188715 UNPD18965 UNPD94319 UNPD135498 UNPD125981);PubChem:(10190763 13942388 11968887 21550587 44259112 44259174 44259175 57331043);SuperNatural:(SN00255854 SN00333519 SN00377185 SN00168196 SN00258172);PubChem class - bio and metabolites	19955738	773.2134399414062	136.81635599999998	1721_mapp_batch_00109_sirius_1827	1827
1825	1	1	1	1	0.1965263775672993	-154.3339829693991	0.9994974874371858	10.372128330444301	C17H24N2O6	[M - H2O + H]+	ONDKXCQPYFHZPA	InChI=1S/C17H24N2O6/c1-17(2,3)25-15(22)18-10-9-13(14(20)21)19-16(23)24-11-12-7-5-4-6-8-12/h4-8,13H,9-11H2,1-3H3,(H,18,22)(H,19,23)(H,20,21)	AmbotzZAA1061	CC(C)(C)OC(=O)NCCC(C(=O)O)NC(=O)OCC1=CC=CC=C1	2.0999999	7006679;7006680;7019788;7019789;22732173	PubChem:(7006679 7006680 7019788 7019789 22732173);COCONUT:(CNP0038318)	2097154	335.159912109375	190.44415800000002	71_mapp_batch_00109_sirius_74	74
1826	1	1	1	3	0.19652294844686052	-196.70798090626468	0.8869346733668342	17.710313178167745	C30H34O10	[M + Na]+	BHSZKNVSUGNCQG	InChI=1S/C30H34O10/c1-35-24-10-16(4-7-21(24)32)28(34)27(13-31)40-23-9-6-18(12-26(23)37-3)30-20-15-38-29(19(20)14-39-30)17-5-8-22(33)25(11-17)36-2/h4-12,19-20,27-34H,13-15H2,1-3H3	null	COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC(CO)C(C5=CC(=C(C=C5)O)OC)O)OC)O	2.95219493	""	COCONUT:(CNP0172915);Natural Products:(UNPD115903);SuperNatural:(SN00343136)	3178496	577.2050170898438	208.98529200000002	2513_mapp_batch_00109_sirius_2707	2707
1827	1	6	2	9	0.19595526243851052	-174.27570077770278	0.06532663316582916	0.8860390417830519	C21H19BrN2O	[M + H]+	MZROMVVPYOBXDS	InChI=1S/C21H19BrN2O/c22-19-11-13-20(14-12-19)23-21(25)24(15-17-7-3-1-4-8-17)16-18-9-5-2-6-10-18/h1-14H,15-16H2,(H,23,25)	1,1-dibenzyl-3-(4-bromophenyl)urea	C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)Br	4.80000019	4454830	PubChem class - safety and toxic;PubChem:(4454830);PubMed	67108930	395.073486328125	187.606056	2151_mapp_batch_00109_sirius_2307	2307
1828	1	1	2	2	0.19589290824911756	-55.847864553333864	0.9999999999999999	121.79696215487934	C11H20O4	[M - H2O + H]+	ONFPUQOPHZOEKF	InChI=1S/C11H20O4/c1-2-3-4-5-9(13)10-8(6-12)7-15-11(10)14/h8-10,12-13H,2-7H2,1H3	Virginiamycin butanolide C	CCCCCC(C1C(COC1=O)CO)O	1.70000005	131000;23241329;23241330;40565489;92281471;101601976;124356227;124356228;133556336	COCONUT:(CNP0316277);KNApSAcK:(369);Natural Products:(UNPD75756);PubChem:(131000 23241329 23241330 40565489 92281471 101601976 124356227 124356228 133556336);SuperNatural:(SN00324812 SN00013720);ZINC bio:(ZINC05820896 ZINC05821019);MeSH:(131000 23241329 23241330 133556336);Training Set;PubMed;Biocyc:(CPD-19909)	3205206	199.1329345703125	175.41973199999998	967_mapp_batch_00109_sirius_1028	1028
1829	1	4	1	6	0.1958353689883572	-515.3711815228714	0.018090452261306535	48.312836273370486	C38H47N3O12	[M + Na]+	VJKNQLLZSKXDQM	InChI=1S/C38H47N3O12/c1-19(2)5-4-6-20(3)23(15-21-13-14-40-17-21)18-41-36(49)38(50)33(45)30(44)32(35(47)48)53-37(38)51-25-11-12-26-27(16-25)52-31(34(39)46)28(29(26)43)22-7-9-24(42)10-8-22/h7-14,16-17,19-20,23,30,32-33,36-37,40-42,44-45,49-50H,4-6,15,18H2,1-3H3,(H2,39,46)(H,47,48)/p+1	null	CC(C)CCCC(C)C(CC1=CNC=C1)CNC(C2(C(C(C(OC2OC3=CC4=C(C=C3)C(=O)C(=C(O4)C(=O)[NH3+])C5=CC=C(C=C5)O)C(=O)O)O)O)O)O	0.0	""	COCONUT:(CNP0092510)	2097152	760.302001953125	174.86653800000002	2332_mapp_batch_00109_sirius_2504	2504
1830	1	1	1	1	0.19581062250977957	-262.35646339444344	N/A	29.509179326628143	C18H25NO11	[M + H]+	IMMUEIZBKJXZQW	InChI=1S/C18H25NO11/c1-7-11(20)13(22)15(24)17(27-7)30-16-14(23)12(21)8(2)28-18(16)29-10-5-3-9(4-6-10)19(25)26/h3-8,11-18,20-24H,1-2H3	NP-Fuco-fucoside	CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC=C(C=C3)[N+](=O)[O-])C)O)O)O)O)O	-1.0	196564;53463800	MeSH:(196564);PubChem:(196564 53463800);PubMed	70	432.1504821777344	174.526764	3382_mapp_batch_00109_sirius_3665	3665
1831	1	1	2	2	0.19580958008613114	-76.32433968144184	0.9999999999999999	119.64766087472846	C18H32O6	[M - H2O + H]+	DTCUTCQYZMBUDK	InChI=1S/C18H32O6/c1-2-3-9-14(19)12-13-16(21)18(24)15(20)10-7-5-4-6-8-11-17(22)23/h14-16,18-21,24H,2-11H2,1H3,(H,22,23)	null	CCCCC(C#CC(C(C(CCCCCCCC(=O)O)O)O)O)O	1.70000005	24800195	COCONUT:(CNP0111317);KNApSAcK:(39250);Natural Products:(UNPD31986);PubChem:(24800195)	2129938	327.216064453125	357.486198	3103_mapp_batch_00109_sirius_3345	3345
1832	1	1	2	2	0.19536987009315235	-100.20959506219062	0.9999999999999999	67.68241895704122	C15H18O8	[M - H2O + H]+	ROJVJYZGYUIFEF	InChI=1S/C15H18O8/c16-7-10-12(19)13(20)14(15(21)22-10)23-11(18)6-3-8-1-4-9(17)5-2-8/h1-6,10,12-17,19-21H,7H2	[(3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate	C1=CC(=CC=C1C=CC(=O)OC2C(C(C(OC2O)CO)O)O)O	-0.300000012	14034264;135017744	COCONUT:(CNP0135858);HMDB:(39167);Natural Products:(UNPD30342);PubChem:(14034264 135017744);SuperNatural:(SN00255133);PubChem class - bio and metabolites;KEGG Mine	8609890314	309.0967712402344	118.65263999999999	1207_mapp_batch_00109_sirius_1285	1285
1833	1	1	1	1	0.19530567386210096	-4.620913263778213	0.9999999999999999	9.839038147411014	C44H84NO8P	[M + Na]+	CYQUGAJGPGKDFF	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-27-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-26-17-15-13-11-9-7-2/h13,15,19-20,42H,6-12,14,16-18,21-41H2,1-5H3/p+1	Phosphatidylcholine(22:1/14:1)	CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCC	13.8000002	53479167;53479168;134725730;134725731	COCONUT:(CNP0370576);HMDB:(8559);PubChem:(53479167 53479168 134725730 134725731);CHEBI:(88741);PubChem class - bio and metabolites;YMDB:(2157);Lipid:(PC 36:2)	4313907242	808.5816040039062	638.45214	3924_mapp_batch_00109_sirius_4276	4276
1834	1	1	2	2	0.19518470574175847	-129.58372470159753	0.9999999999999999	79.98203677660636	C24H47NO7	[M - H2O + H]+	HHJTWTPUPVQKNA	InChI=1S/C24H47NO7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(27)18(25)17-31-24-23(30)22(29)21(28)20(16-26)32-24/h14-15,18-24,26-30H,2-13,16-17,25H2,1H3	lyso-GlcCer	CCCCCCCCCCCCCC=CC(C(COC1C(C(C(C(O1)CO)O)O)O)N)O	3.70000005	4982;16711;171114;439561;439909;5280458;5280570;5353912;6433325;6441677;9547206;10742889;22833534;22833541;25103407;25245298;45039328;46848604;46849987;46891729;46891730;46905196;52931242;53877407;53877409;53877410;53877411;57220197;53262278;53262390;57276513;57369609;57370137;59935090;68494603;86583476;87055782;87700639;90265063;90267834;93982921;93982922;92863349;91431803;95858602;91746255;98117838;98117839;98117840;101070342;102565445;123581465;124507504;124507505;124511113;124525161;123249490;123627205;124708108;124202624;124225383;126544865;124422685;129101907;129366062;129366063;131706437;134813087;136212718	HMDB:(596 648);SuperNatural:(SN00294938);ZINC bio:(ZINC08217367 ZINC08218159);additional;MeSH:(4982 5280458 5280570 6433325 6441677 9547206 22833534 46891729 46891730 52931242 53262278 91746255);PubMed;NORMAN:(NS00014910);COCONUT:(CNP0082748 CNP0303802);Natural Products:(UNPD6034);PubChem:(4982 16711 171114 439561 439909 5280458 5280570 5353912 6433325 6441677 9547206 10742889 22833534 22833541 25103407 25245298 45039328 46848604 46849987 46891729 46891730 46905196 52931242 53877407 53877409 53877410 53877411 57220197 53262278 53262390 57276513 57369609 57370137 59935090 68494603 86583476 87055782 87700639 90265063 90267834 93982921 93982922 92863349 91431803 95858602 91746255 98117838 98117839 98117840 101070342 102565445 123581465 124507504 124507505 124511113 124525161 123249490 123627205 124708108 124202624 124225383 126544865 124422685 129101907 129366062 129366063 131706437 134813087 136212718);CHEBI:(71981 16874 4177 83992 57934 140280 62495);PubChem class - bio and metabolites;KEGG:(C03108 C01747);PubChem class - safety and toxic;Training Set;Biocyc:(PSYCHOSINE CPD-13297)	87877998	444.3313751220703	470.897874	1616_mapp_batch_00109_sirius_1718	1718
1835	1	1	2	2	0.19513546109174984	-142.0187524110958	0.9999999999999999	34.47938286397836	C27H21N3	[M + H]+	RJTQDPWAXDDRCB	InChI=1S/C27H21N3/c1-4-10-22-16(7-1)19-13-26-21(18-9-3-5-11-23(18)29-26)15-27-20(14-25(19)28-22)17-8-2-6-12-24(17)30-27/h1-12,28-30H,13-15H2	5,6,11,12,17,18-Hexahydrocyclononatriindole	C1C2=C(CC3=C(CC4=C1NC5=CC=CC=C45)NC6=CC=CC=C36)NC7=CC=CC=C27	6.30000019	125119;11143630	COCONUT:(CNP0334167);MeSH:(125119);PubChem:(125119 11143630);PubMed	2097222	388.1811218261719	421.479966	945_mapp_batch_00109_sirius_1005	1005
1836	1	1	1	2	0.19483409998331475	-87.84318187138621	0.9999999999999999	55.47422590618705	C17H36O3	[M + H]+	JSSKAZULTFHXBH	InChI=1S/C17H36O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-20-16-17(19)15-18/h17-19H,2-16H2,1H3	1, 3-(tetradecyloxy)-	CCCCCCCCCCCCCCOCC(CO)O	5.4000001	64674;10851224;12896846;10493622	COCONUT:(CNP0376887);PubChem:(64674 10851224 12896846 10493622);PubMed;CHEBI:(144328)	2097250	289.2734680175781	532.816734	2738_mapp_batch_00109_sirius_2952	2952
1837	1	1	1	2	0.19477169870937083	-448.9472386341766	0.9994974874371858	72.95972451413725	C18H33N7O9	[M + H]+	ZFSIGJMSVGZVGP	InChI=1S/C18H33N7O9/c1-7(26)12(15(31)23-10(17(33)34)6-11(28)29)25-16(32)13(8(2)27)24-14(30)9(19)4-3-5-22-18(20)21/h7-10,12-13,26-27H,3-6,19H2,1-2H3,(H,23,31)(H,24,30)(H,25,32)(H,28,29)(H,33,34)(H4,20,21,22)	2-[[2-[[2-[[2-amino-5-(diaminomethylideneamino)pentanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxybutanoyl]amino]butanedioic acid	CC(C(C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CCCN=C(N)N)N)O	-7.0999999	22650813;137333789	PubChem:(22650813 137333789);CHEBI:(138503)	34	492.2435607910156	272.882772	1028_mapp_batch_00109_sirius_1091	1091
1838	1	1	2	2	0.19474873460936787	-112.38158931603373	0.9999999999999999	13.222979969051945	C10H7NS	[M + H]+	SPJJYCYYBXUZCP	InChI=1S/C10H7NS/c11-6-5-9-7-8-3-1-2-4-10(8)12-9/h1-4,7H,5H2	Benzo[b]thiophene-2-acetonitrile	C1=CC=C2C(=C1)C=C(S2)CC#N	2.5999999	12631923	PubChem:(12631923);PubChem class - safety and toxic	67108866	174.03756713867188	130.48566	1853_mapp_batch_00109_sirius_1983	1983
1839	1	2	1	2	0.19445165601735426	-450.83490697899026	0.9934673366834171	69.02452618910317	C18H33N7O9	[M + H]+	ZFSIGJMSVGZVGP	InChI=1S/C18H33N7O9/c1-7(26)12(15(31)23-10(17(33)34)6-11(28)29)25-16(32)13(8(2)27)24-14(30)9(19)4-3-5-22-18(20)21/h7-10,12-13,26-27H,3-6,19H2,1-2H3,(H,23,31)(H,24,30)(H,25,32)(H,28,29)(H,33,34)(H4,20,21,22)	2-[[2-[[2-[[2-amino-5-(diaminomethylideneamino)pentanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxybutanoyl]amino]butanedioic acid	CC(C(C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CCCN=C(N)N)N)O	-7.0999999	22650813;137333789	PubChem:(22650813 137333789);CHEBI:(138503)	34	492.2435607910156	272.882772	3837_mapp_batch_00109_sirius_4174	4174
1840	1	1	2	2	0.19416924158619822	-171.20756929539925	0.9999999999999999	138.51098650417848	C29H38O2	[M - H2O + H]+	TZRGXVRDLYKUHZ	InChI=1S/C29H38O2/c1-22(12-8-9-13-23(2)16-11-17-26(5)30)14-10-15-24(3)18-19-28-25(4)20-27(31)21-29(28,6)7/h8-20,28,30H,21H2,1-7H3	null	CC1=CC(=O)CC(C1C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)O)C)C)(C)C	7.0285964	""	COCONUT:(CNP0173779);Natural Products:(UNPD138247);SuperNatural:(SN00322662)	3178496	401.2835693359375	521.2801380000001	3748_mapp_batch_00109_sirius_4080	4080
1841	1	1	1	1	0.19398161988355306	-522.4549735300693	0.9939698492462311	21.68186153300331	C54H80N2O9	[M + K]+	IIXNSKYSPHYGGM	InChI=1S/C54H80N2O9/c1-36(42-17-16-37(2)51(62)56-52(24-27-64-5,45-14-6-7-15-45)30-40-12-9-11-39(28-40)29-42)10-8-13-44(34-65-35-46(60)33-59)47-20-22-54(50(47)61)49-41(21-26-57)18-19-43(48(49)38(3)32-58)31-53(54,63)23-25-55-4/h8-13,16,18-19,28,32,41-43,45-47,49-51,55-57,59-63H,1,6-7,14-15,17,20-27,29-31,33-35H2,2-5H3	null	CC1=CCC(CC2=CC(=CC=C2)CC(NC1O)(CCOC)C3CCCC3)C(=C)C=CC=C(COCC(CO)O)C4CCC5(C4O)C6C(C=CC(C6=C(C)C=O)CC5(CCNC)O)CCO	6.93545294	""	COCONUT:(CNP0217821)	2097152	939.5505676269531	559.99767	2542_mapp_batch_00109_sirius_2737	2737
1842	1	2	1	2	0.1939155995498073	-439.009905054501	0.01959798994974874	112.43499392750178	C17H27N5O3S2	[M + Na]+	YUOVTFFLGDNVBD	InChI=1S/C17H27N5O3S2/c1-5-6-7-8-11-18-15(23)12-22(4)27(24,25)14-10-9-13(21(2)3)16-17(14)20-26-19-16/h9-10H,5-8,11-12H2,1-4H3,(H,18,23)	null	CCCCCCNC(=O)CN(C)S(=O)(=O)C1=CC=C(C2=NSN=C12)N(C)C	2.70000005	137348739	PubChem:(137348739);PubChem class - bio and metabolites	16777218	436.14561462402344	126.25911	2074_mapp_batch_00109_sirius_2221	2221
1843	1	1	2	2	0.19390004772496208	-122.00928807123039	0.9999999999999999	81.52785276184771	C19H38N2O3	[M - H2O + H]+	MRUAUOIMASANKQ	InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-12-14-18(22)20-15-13-16-21(2,3)17-19(23)24/h4-17H2,1-3H3,(H-,20,22,23,24)/p+1	Empigen BR	CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)O	4.69999981	20280;20281;71749757;71749758	NORMAN:(NS00010635);COCONUT:(CNP0346634);PubChem:(20280 20281 71749757 71749758);additional;PubChem class - bio and metabolites;MeSH:(20280);PubChem class - safety and toxic;Training Set;PubMed	86786118	325.2856750488281	427.17693	3581_mapp_batch_00109_sirius_3893	3893
1844	1	1	1	2	0.19378930350620735	-230.36769721915732	0.9964824120603014	31.570494602897583	C13H19NO8	[M + H]+	KUKWFTKEWYWCJH	InChI=1S/C13H19NO8/c1-6(15)14-11-10(5-19-7(2)16)22-13(21-9(4)18)12(11)20-8(3)17/h10-13H,5H2,1-4H3,(H,14,15)	null	CC(=O)NC1C(OC(C1OC(=O)C)OC(=O)C)COC(=O)C	-1.08821261	54014128;70004099	COCONUT:(CNP0131169);Natural Products:(UNPD34697);PubChem:(54014128 70004099);SuperNatural:(SN00357934)	3178498	318.1192626953125	134.011602	1268_mapp_batch_00109_sirius_1347	1347
1845	1	1	1	1	0.19355412911573244	-4.087111993517607	0.9999999999999999	36.864803765291505	C44H84NO8P	[M + Na]+	CGXBWJDAGMQUFG	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-17-15-13-11-9-7-2/h13,15,19-20,42H,6-12,14,16-18,21-41H2,1-5H3/p+1	Phosphatidylcholine(14:1/22:1)	CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COP(=O)(O)OCC[N+](C)(C)C	13.8000002	53478629;53478630;134723833;134723834;138134807;138134808	COCONUT:(CNP0084663);HMDB:(7920);PubChem:(53478629 53478630 134723833 134723834 138134807 138134808);CHEBI:(88934);PubChem class - bio and metabolites;YMDB:(1838);Lipid:(PC 36:2)	4313907242	808.58203125	600.9486	2509_mapp_batch_00109_sirius_2702	2702
1846	1	1	2	2	0.19353409366382437	-178.14567953333807	0.9999999999999999	42.983455756296564	C12H22N2O4	[M - H2O + H]+	ZNYIVYFFZCEWDY	InChI=1S/C12H22N2O4/c1-17-11(15)3-5-13-7-9-14(10-8-13)6-4-12(16)18-2/h3-10H2,1-2H3	Oprea1_718208	COC(=O)CCN1CCN(CC1)CCC(=O)OC	-0.300000012	77656	PubChem:(77656);NORMAN:(NS00030768)	262146	241.154541015625	64.887588	1972_mapp_batch_00109_sirius_2110	2110
1847	1	1	1	2	0.1934371803321065	-236.64482103114452	0.7582914572864321	13.25954632788321	C22H36N2O15	[M + Na]+	GRIQCCIPGGTKDW	InChI=1S/C22H36N2O15/c1-5-12(28)17(15(31)20(34)35-5)38-22-10(24-8(4)26)16(11(27)6(2)36-22)37-21-9(23-7(3)25)13(29)14(30)18(39-21)19(32)33/h5-6,9-18,20-22,27-31,34H,1-4H3,(H,23,25)(H,24,26)(H,32,33)	null	CC1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)C)O)OC3C(C(C(C(O3)C(=O)O)O)O)NC(=O)C)NC(=O)C)O	-4.55832338	""	COCONUT:(CNP0104353);Natural Products:(UNPD47081);SuperNatural:(SN00382130)	3178496	591.2034912109375	156.661452	729_mapp_batch_00109_sirius_776	776
1848	1	1	1	4	0.1931846807376203	-233.0387368466476	0.942713567839196	78.61530543481443	C21H37NO13	[M + H]+	SBQFAEIFXJTHII	InChI=1S/C21H37NO13/c1-7-14(25)10(33-21-18(29)17(28)15(26)8(2)32-21)5-12(31-7)35-19-13(22-9(3)24)20(30-4)34-11(6-23)16(19)27/h7-8,10-21,23,25-29H,5-6H2,1-4H3,(H,22,24)	N-[(2R,3R,4R,5S,6R)-5-hydroxy-6-(hydroxymethyl)-4-[(2S,4S,5S,6S)-5-hydroxy-6-methyl-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-2-methoxyoxan-3-yl]acetamide	CC1C(C(CC(O1)OC2C(C(OC(C2O)CO)OC)NC(=O)C)OC3C(C(C(C(O3)C)O)O)O)O	-3.29999995	5289260	PubChem:(5289260);PubMed;PubChem class - bio and metabolites	16777282	512.2332153320312	195.826812	1510_mapp_batch_00109_sirius_1606	1606
