id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
894_mapp_batch_00109_sirius_951	C12H23NO8	[M + H]+	C12H23NO8	Amino acids and Peptides	0.8571948409080505	Amino acid glycosides	0.29995858669281006	Cyanogenic glycosides	0.10624081641435623	O-glycosyl compounds	0.9444857835769653	Glycosyl compounds	0.9211152791976929	Carbohydrates and carbohydrate conjugates	0.9998754262924194	Organooxygen compounds	0.9999992847442627	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	951
895_mapp_batch_00109_sirius_952	C37H60O5	[M + H]+	C37H60O5	Fatty acids	0.9994783997535706	Glycerolipids	0.9991289973258972	Diacylglycerols	0.9666892290115356	Lineolic acids and derivatives	0.684585690498352			Lineolic acids and derivatives	0.684585690498352	Fatty Acyls	0.9990962743759155	Lipids and lipid-like molecules	0.9995182752609253	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Monoradylglycerols; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	952
896_mapp_batch_00109_sirius_953	C22H30O2	[M - H2O + H]+	C22H28O	Terpenoids	0.9884026646614075	Steroids	0.5654281973838806	Pregnane steroids	0.31529486179351807	Diterpenoids	0.26795530319213867			Diterpenoids	0.26795530319213867	Prenol lipids	0.18993671238422394	Lipids and lipid-like molecules	0.9765111804008484	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Ynones; Carbonyl compounds; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Organic oxides; Hydrocarbon derivatives; Acetylides; Organic oxygen compounds; Chemical entities	953
897_mapp_batch_00109_sirius_954	C18H28O3	[M + H]+	C18H28O3	Polyketides	0.5250645875930786	Diterpenoids	0.1157221868634224	Other Octadecanoids	0.0969538688659668	Lineolic acids and derivatives	0.20293864607810974			Lineolic acids and derivatives	0.20293864607810974	Fatty Acyls	0.5884230136871338	Lipids and lipid-like molecules	0.7487246990203857	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	954
899_mapp_batch_00109_sirius_956	C5H25N12	[M + H]+	C5H25N12	Alkaloids	0.9938467144966125	Ornithine alkaloids	0.9996860027313232	Polyamines	0.9949101805686951	Primary amines	0.4061228930950165	Primary amines	0.4061228930950165	Amines	0.45469558238983154	Organonitrogen compounds	0.999995231628418	Organic nitrogen compounds	1.0	Organic compounds; Organonitrogen compounds; Hydrocarbon derivatives; Organic nitrogen compounds; Chemical entities	956
900_mapp_batch_00109_sirius_957	C18H29NO	[M + H]+	C18H29NO	Terpenoids	0.8031632304191589	Diterpenoids	0.6192366480827332	Abietane diterpenoids	0.9726905822753906	Diterpenoids	0.9852793216705322			Diterpenoids	0.9852793216705322	Prenol lipids	0.8618322610855103	Lipids and lipid-like molecules	0.9696332216262817	Organic compounds; Lipids and lipid-like molecules; Naphthalenes; Phenanthrenes and derivatives; Tetralins; Hydrophenanthrenes; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Cumenes; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Diterpenoids; Primary carboxylic acid amides; Carbonyl compounds; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	957
902_mapp_batch_00109_sirius_959	C8H15NOS	[M - H2O + H]+	C8H13NS	Fatty acids	0.6814964413642883	Fatty amides	0.5189022421836853	Piperidine alkaloids	0.1731589138507843	Isothiocyanates	0.5401843190193176					Isothiocyanates	0.5401843190193176	Organosulfur compounds	0.8454132676124573	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Isothiocyanates; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	959
903_mapp_batch_00109_sirius_960	C9H11NO2	[M + H]+	C9H11NO2	Amino acids and Peptides	0.8489022850990295	Small peptides	0.8264052867889404	Aminoacids	0.7381430864334106	Phenylalanine and derivatives	0.7688980102539062	Amino acids and derivatives	0.7035727500915527	Amino acids, peptides, and analogues	0.7111814022064209	Carboxylic acids and derivatives	0.9877332448959351	Organic acids and derivatives	0.9942525029182434	Organic compounds; Amino acids, peptides, and analogues; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	960
904_mapp_batch_00109_sirius_961	C26H29N3O6	[M + H]+	C26H29N3O6	Alkaloids	0.9602872133255005	Tryptophan alkaloids	0.45266130566596985	Simple indole alkaloids	0.14840981364250183	Isoindolones	0.5446780323982239	Isoindolones	0.5446780323982239	Isoindolines	0.3301178812980652	Isoindoles and derivatives	0.2767404019832611	Organoheterocyclic compounds	1.0	Organic compounds; Organoheterocyclic compounds; Pyrroles; Ketones; Alcohols and polyols; Lactams; Indoles and derivatives; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Oxepanes; Isoindolones; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	961
906_mapp_batch_00109_sirius_963	C29H39N3O8	[M + H]+	C29H39N3O8	Alkaloids	0.8777114748954773	Ornithine alkaloids	0.6407841444015503	Polyamines	0.6694595217704773	Amino acids and derivatives	0.5592443943023682	Amino acids and derivatives	0.5592443943023682	Amino acids, peptides, and analogues	0.5645089745521545	Carboxylic acids and derivatives	0.9991666078567505	Organic acids and derivatives	0.9999219179153442	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Cinnamic acid amides; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	963
907_mapp_batch_00109_sirius_964	C22H31N3O9	[M + K]+	C22H31N3O9	Alkaloids	0.11294624209403992	Coumarins	0.23120538890361786	Dipeptides	0.05534631386399269	Alpha amino acid amides	0.9988901019096375	Amino acids and derivatives	0.9923783540725708	Amino acids, peptides, and analogues	0.9924977421760559	Carboxylic acids and derivatives	0.9999308586120605	Organic acids and derivatives	0.999997615814209	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Lactams; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Carboxylic acid esters; Monosaccharides; Benzofuranones; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Phthalides; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; Phenol ethers; Benzenoids; Pyrrolidine-2-ones; Isobenzofuranones; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	964
908_mapp_batch_00109_sirius_965	C17H31N7O6	[M + K]+	C17H31N7O6	Amino acids and Peptides	0.8640989065170288	Small peptides	0.9771048426628113	Tripeptides	0.7392178177833557	Dipeptides	0.9988999366760254	Peptides	0.9858543276786804	Amino acids, peptides, and analogues	0.999640941619873	Carboxylic acids and derivatives	0.9987155199050903	Organic acids and derivatives	0.9989219903945923	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Tetrahydrofurans; Carboximidamides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	965
909_mapp_batch_00109_sirius_966	C32H68N2O3	[M - H2O + H]+	C32H66N2O2	Fatty acids	0.9884979128837585	Sphingolipids	0.9052146673202515	Ceramides	0.3578996956348419	N-acyl amines	0.4708620011806488	N-acyl amines	0.4708620011806488	Fatty amides	0.20369067788124084	Fatty Acyls	0.646537184715271	Lipids and lipid-like molecules	0.45879003405570984	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Quaternary ammonium salts; Secondary alcohols; Secondary carboxylic acid amides; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	966
910_mapp_batch_00109_sirius_967	C21H34O8	[M + Na]+	C21H34O8	Terpenoids	0.975590705871582	Sesquiterpenoids	0.9012057781219482	Illudane sesquiterpenoids	0.8081188201904297	Terpene glycosides	0.6714823842048645			Terpene glycosides	0.6714823842048645	Prenol lipids	0.7889454364776611	Lipids and lipid-like molecules	0.9168111085891724	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	967
912_mapp_batch_00109_sirius_969	C34H38N2O9	[M + Na]+	C34H38N2O9	Alkaloids	0.44316110014915466	Linear polyketides	0.1108744665980339	Simple coumarins	0.032423920929431915	Indoles	0.8805144429206848			Indoles	0.8805144429206848	Indoles and derivatives	0.8498923778533936	Organoheterocyclic compounds	0.9995315074920654	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Pyrroles; Ketones; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	969
913_mapp_batch_00109_sirius_970	C42H74NO8P	[M + H]+	C42H74NO8P	Fatty acids	0.9998891353607178	Glycerophospholipids	0.9999194145202637	Glycerophosphoethanolamines	0.9895250797271729	Monomethylphosphatidylethanolamines	0.6576605439186096	Phosphatidylethanolamines	0.9609583616256714	Glycerophosphoethanolamines	0.9849725365638733	Glycerophospholipids	0.9999902248382568	Lipids and lipid-like molecules	0.999653697013855	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Monomethylphosphatidylethanolamines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	970
914_mapp_batch_00109_sirius_971	C26H48NO7P	[M + Na]+	C26H48NO7P	Fatty acids	0.9807565808296204	Glycerophospholipids	0.9967928528785706	Glycerophosphocholines	0.9450917840003967	Lysophosphatidylcholines	0.8545186519622803	Lysophosphatidylcholines	0.8545186519622803	Glycerophosphocholines	0.9730395674705505	Glycerophospholipids	0.9870766997337341	Lipids and lipid-like molecules	0.9987755417823792	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	971
915_mapp_batch_00109_sirius_972	C32H63NO4	[M - H2O + H]+	C32H61NO3	Fatty acids	0.9994350075721741	Sphingolipids	0.9979350566864014	Ceramides	0.9971548318862915	Long-chain ceramides	0.31910714507102966	Long-chain ceramides	0.31910714507102966	Ceramides	0.9998338222503662	Sphingolipids	0.9948053956031799	Lipids and lipid-like molecules	0.991397500038147	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	972
916_mapp_batch_00109_sirius_973	C25H35N5O6	[M + H]+	C25H35N5O6	Polyketides	0.548778235912323	Small peptides	0.32607582211494446	Polyamines	0.27898746728897095	Alpha amino acids and derivatives	0.6894180178642273	Amino acids and derivatives	0.7631897926330566	Amino acids, peptides, and analogues	0.7718983888626099	Carboxylic acids and derivatives	0.9380365014076233	Organic acids and derivatives	0.983245849609375	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	973
918_mapp_batch_00109_sirius_976	C40H54O4	[M - H2O + H]+	C40H52O3	Terpenoids	0.9975022673606873	Carotenoids (C40)	0.9991626739501953	Carotenoids (C40, β-β)	0.9582997560501099	Xanthophylls	0.5488474369049072	Carotenoids	0.47510576248168945	Tetraterpenoids	0.5912375450134277	Prenol lipids	0.9998065829277039	Lipids and lipid-like molecules	0.9988555908203125	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Acryloyl compounds; Benzofurans; Organooxygen compounds; Dialkyl ethers; Cyclic alcohols and derivatives; Enones; Xanthophylls; Tetraterpenoids; Secondary alcohols; Oxepanes; Carbonyl compounds; Dihydrofurans; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Alpha-branched alpha,beta-unsaturated ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	976
919_mapp_batch_00109_sirius_977	C17H12N2O	[M + H]+	C17H12N2O	Alkaloids	0.7450399994850159	Anthranilic acid alkaloids	0.4601703882217407	Quinazoline alkaloids	0.32084017992019653	Quinolines and derivatives	0.49668633937835693					Quinolines and derivatives	0.49668633937835693	Organoheterocyclic compounds	0.979772686958313	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Lactams; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	977
920_mapp_batch_00109_sirius_979	C18H34O2	[M - H2O + H]+	C18H32O	Fatty acids	0.9932149648666382	Fatty Acids and Conjugates	0.9431489109992981	Unsaturated fatty acids	0.9738484621047974	Long-chain fatty acids	0.8867006897926331	Long-chain fatty acids	0.8867006897926331	Fatty acids and conjugates	0.9947977066040039	Fatty Acyls	0.9973191618919373	Lipids and lipid-like molecules	0.9928862452507019	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	979
921_mapp_batch_00109_sirius_980	C12H22O8	[M + Na]+	C12H22O8	Fatty acids	0.8656674027442932	Fatty acyl glycosides	0.9054124355316162	Fatty acyl glycosides of mono- and disaccharides	0.9159747958183289	Alkyl glycosides	0.5747956037521362	Alkyl glycosides	0.5747956037521362	Fatty acyl glycosides	0.8260256052017212	Fatty Acyls	0.9765045046806335	Lipids and lipid-like molecules	0.9788466095924377	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Medium-chain fatty acids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	980
923_mapp_batch_00109_sirius_982	C12H18O	[M + H]+	C12H18O	Terpenoids	0.9406412839889526	Apocarotenoids	0.2859906852245331	Menthane monoterpenoids	0.23198114335536957	Benzene and substituted derivatives	0.6367998719215393					Benzene and substituted derivatives	0.6367998719215393	Benzenoids	0.6130913496017456	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	982
924_mapp_batch_00109_sirius_983	C17H26N2O4	[M - H2O + H]+	C17H24N2O3	Amino acids and Peptides	0.5726280808448792	Small peptides	0.7494421601295471	Dipeptides	0.9812915325164795	N-acyl-L-glutamines	0.1649526208639145	Amino acids and derivatives	0.9995728135108948	Amino acids, peptides, and analogues	0.9994938373565674	Carboxylic acids and derivatives	0.9999849796295166	Organic acids and derivatives	0.9999988079071045	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylamines; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Amines; Secondary amines; Aralkylamines; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	983
926_mapp_batch_00109_sirius_985	C9H10O6	[M + H]+	C9H10O6	Shikimates and Phenylpropanoids	0.6113993525505066	Small peptides	0.8180518746376038	Aminoacids	0.712468683719635	Tricarboxylic acids and derivatives	0.33072829246520996			Tricarboxylic acids and derivatives	0.33072829246520996	Carboxylic acids and derivatives	0.9978423118591309	Organic acids and derivatives	0.9996802806854248	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	985
927_mapp_batch_00109_sirius_986	C8H18O2S	[M - H2O + H]+	C8H16OS	Fatty acids	0.9828041791915894	Fatty acyls	0.9994096755981445	Fatty alcohols	0.6956238150596619	Sulfones	0.7000895142555237			Sulfones	0.7000895142555237	Sulfonyls	0.887081503868103	Organosulfur compounds	0.9999232292175293	Organic compounds; Organosulfur compounds; Sulfones; Sulfonyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	986
928_mapp_batch_00109_sirius_987	C15H20N6O8	[M + H]+	C15H20N6O8	Carbohydrates	0.9459892511367798	Nucleosides	0.9596604704856873	Purine nucleos(t)ides	0.9379923343658447	Purine nucleosides	0.9999707937240601					Purine nucleosides	0.9999707937240601	Nucleosides, nucleotides, and analogues	0.999537467956543	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Azoles; Hydroxy acids and derivatives; Purine nucleosides; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Alpha amino acids; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	987
930_mapp_batch_00109_sirius_989	C9H10O5	[M + H]+	C9H10O5	Shikimates and Phenylpropanoids	0.9976645708084106	Phenolic acids (C6-C1)	0.8675651550292969	Simple phenolic acids	0.878320574760437	Gallic acid and derivatives	0.9965850114822388	Hydroxybenzoic acid derivatives	0.9786316156387329	Benzoic acids and derivatives	0.9870436787605286	Benzene and substituted derivatives	0.9996954202651978	Benzenoids	0.9998787641525269	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Benzoic acids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	989
931_mapp_batch_00109_sirius_990	C8H8O2	[M + K]+	C8H8O2	Shikimates and Phenylpropanoids	0.788946270942688	Phenolic acids (C6-C1)	0.7169363498687744	Simple phenolic acids	0.6250737905502319	Benzoyl derivatives	0.8660428524017334			Benzoyl derivatives	0.8660428524017334	Benzene and substituted derivatives	0.8698896169662476	Benzenoids	0.9968228340148926	Organic compounds; Phenols; Benzoyl derivatives; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	990
