id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
190_mapp_batch_00111_sirius_195	C24H33NO5S	[M + H]+	C24H33NO5S	Polyketides	0.6588863730430603	Macrolides	0.5667344927787781	Ansa macrolides	0.17345529794692993	Alpha amino acids	0.017034009099006653	Amino acids and derivatives	0.3734497129917145	Amino acids, peptides, and analogues	0.395526260137558	Carboxylic acids and derivatives	0.9380214810371399	Organic acids and derivatives	0.9983946681022644	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Thioethers; Carboxylic acid esters; Carbonyl compounds; Sulfenyl compounds; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	195
191_mapp_batch_00111_sirius_196	C27H30O16	[M + Na]+	C27H30O16	Shikimates and Phenylpropanoids	0.9996469020843506	Flavonoids	0.9812125563621521	Flavonols	0.9352390766143799	Flavonoid-3-O-glycosides	0.9273747205734253	Flavonoid O-glycosides	0.9725739359855652	Flavonoid glycosides	0.9552658796310425	Flavonoids	0.9637945890426636	Phenylpropanoids and polyketides	0.9982064962387085	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Disaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	196
192_mapp_batch_00111_sirius_197	C25H37NO7	[M - H2O + H]+	C25H35NO6	Polyketides	0.28050723671913147	Linear polyketides	0.26880696415901184	Open-chain polyketides	0.3580273687839508	Dicarboxylic acids and derivatives	0.3765409588813782			Dicarboxylic acids and derivatives	0.3765409588813782	Carboxylic acids and derivatives	0.9754402041435242	Organic acids and derivatives	0.9996416568756104	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	197
193_mapp_batch_00111_sirius_198	C4H8N2O3	[M + H]+	C4H8N2O3	Amino acids and Peptides	0.9956915974617004	Small peptides	0.999090313911438	Aminoacids	0.9857116341590881	Alpha amino acids	0.9489447474479675	Amino acids and derivatives	0.9998044371604919	Amino acids, peptides, and analogues	0.9997981190681458	Carboxylic acids and derivatives	0.999998927116394	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Asparagine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	198
194_mapp_batch_00111_sirius_199	C17H33NO10	[M + H]+	C17H33NO10	Amino acids and Peptides	0.8618568778038025	Amino acid glycosides	0.9762135744094849	Cyanogenic glycosides	0.9215919375419617	Alkyl glycosides	0.5258325338363647	Alkyl glycosides	0.5258325338363647	Fatty acyl glycosides	0.7783020734786987	Fatty Acyls	0.29356327652931213	Lipids and lipid-like molecules	0.40577465295791626	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Fatty acyl glycosides of mono- and disaccharides; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	199
196_mapp_batch_00111_sirius_201	C15H23NO8	[M + H]+	C15H23NO8	Amino acids and Peptides	0.9613606333732605	Amino acid glycosides	0.7469262480735779	Cyanogenic glycosides	0.8268759250640869	Hexoses	0.8035135865211487	Monosaccharides	0.98618084192276	Carbohydrates and carbohydrate conjugates	0.9998998641967773	Organooxygen compounds	0.9999979734420776	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Primary amines; Phenylpropanes; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	201
198_mapp_batch_00111_sirius_203	C27H28O16	[M + H]+	C27H28O16	Shikimates and Phenylpropanoids	0.9999687671661377	Flavonoids	0.9707546234130859	Flavonols	0.7603287696838379	Flavonoid-3-O-glycosides	0.6824225187301636	Flavonoid O-glycosides	0.8954358696937561	Flavonoid glycosides	0.8277158737182617	Flavonoids	0.9801390171051025	Phenylpropanoids and polyketides	0.9997773766517639	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Flavonoids; Dicarboxylic acids and derivatives; Pyranones and derivatives; Carboxylic acid derivatives; Flavonoid glycosides; Carboxylic acids; Carboxylic acid esters; Benzenediols; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	203
199_mapp_batch_00111_sirius_204	C30H48O3	[M + H]+	C30H48O3	Terpenoids	0.9990178346633911	Triterpenoids	0.9998661279678345	Oleanane triterpenoids	0.5505627393722534	Triterpenoids	0.9923397302627563			Triterpenoids	0.9923397302627563	Prenol lipids	0.972692608833313	Lipids and lipid-like molecules	0.9422756433486938	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	204
200_mapp_batch_00111_sirius_205	C18H31NO	[M + H]+	C18H31NO	Fatty acids	0.9830043315887451	Fatty amides	0.97420334815979	N-acyl amines	0.8226592540740967	N-acylethanolamines	2.526813887016033E-6	Alkanolamines	7.918855772004463E-6	Amines	0.006998172961175442	Organonitrogen compounds	0.9999998807907104	Organic nitrogen compounds	1.0	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	205
201_mapp_batch_00111_sirius_206	C21H36O4	[M - H2O + H]+	C21H34O3	Fatty acids	0.9917621612548828	Glycerolipids	0.967261791229248	Monoacylglycerols	0.9780294895172119	Lineolic acids and derivatives	0.5476332902908325			Lineolic acids and derivatives	0.5476332902908325	Fatty Acyls	0.9844958782196045	Lipids and lipid-like molecules	0.9883628487586975	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	206
202_mapp_batch_00111_sirius_207	C27H30O15	[M + H]+	C27H30O15	Shikimates and Phenylpropanoids	0.9999018907546997	Flavonoids	0.9706993103027344	Flavonols	0.9121360778808594	Flavonoid-3-O-glycosides	0.7209711074829102	Flavonoid O-glycosides	0.9714691638946533	Flavonoid glycosides	0.9731034636497498	Flavonoids	0.9628886580467224	Phenylpropanoids and polyketides	0.9993908405303955	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Disaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	207
203_mapp_batch_00111_sirius_208	C42H78NO8P	[M + H]+	C42H78NO8P	Fatty acids	0.999798595905304	Glycerophospholipids	0.9997678399085999	Glycerophosphocholines	0.996961772441864	Phosphatidylcholines	0.9895642995834351	Phosphatidylcholines	0.9895642995834351	Glycerophosphocholines	0.9990373849868774	Glycerophospholipids	0.999909520149231	Lipids and lipid-like molecules	0.9999604225158691	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208
204_mapp_batch_00111_sirius_209	C17H37NO3	[M + H]+	C17H37NO3	Fatty acids	0.9776549339294434	Sphingolipids	0.4839111864566803	Sphingoid bases	0.6785917282104492	1,3-aminoalcohols	0.007062761578708887	Alkanolamines	0.9984391331672668	Amines	0.9999964237213135	Organonitrogen compounds	0.9999986886978149	Organic nitrogen compounds	0.9999938011169434	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	209
205_mapp_batch_00111_sirius_210	C43H77NO10	[M + H]+	C43H77NO10	Fatty acids	0.9999151229858398	Glycerolipids	0.9981052875518799	Glycosyldiacylglycerols	0.6412503123283386	Alkyl glycosides	0.2162783443927765	Alkyl glycosides	0.2162783443927765	Fatty acyl glycosides	0.755459725856781	Fatty Acyls	0.999862551689148	Lipids and lipid-like molecules	0.9996376037597656	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid amides; Lineolic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	210
206_mapp_batch_00111_sirius_211	C11H11NO3	[M - H2O + H]+	C11H9NO2	Alkaloids	0.9413920640945435	Tryptophan alkaloids	0.9726194143295288	Simple indole alkaloids	0.9769764542579651	3-alkylindoles	0.9324344396591187	3-alkylindoles	0.9324344396591187	Indoles	0.9990691542625427	Indoles and derivatives	0.9996758699417114	Organoheterocyclic compounds	0.9999384880065918	Organic compounds; Organoheterocyclic compounds; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Secondary alcohols; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	211
207_mapp_batch_00111_sirius_212	C27H52O2	[M + Na]+	C27H52O2	Fatty acids	0.9886228442192078	Fatty Acids and Conjugates	0.840856671333313	Unsaturated fatty acids	0.8957470059394836	Very long-chain fatty acids	0.5416132807731628	Very long-chain fatty acids	0.5416132807731628	Fatty acids and conjugates	0.5262562036514282	Fatty Acyls	0.9954959154129028	Lipids and lipid-like molecules	0.9961599111557007	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Very long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	212
210_mapp_batch_00111_sirius_215	C6H8O6	[M + H]+	C6H8O6	Polyketides	0.22784407436847687	Saccharides	0.6439973711967468	Monosaccharides	0.6346437931060791	Glucuronic acid derivatives	1.1773169035222963E-6	Sugar acids and derivatives	4.218215181026608E-4	Carbohydrates and carbohydrate conjugates	0.1850564330816269	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	215
211_mapp_batch_00111_sirius_216	C13H25NO3	[M - H2O + H]+	C13H23NO2	Fatty acids	0.9235818982124329	Fatty Acids and Conjugates	0.2389228790998459	Primary amides	0.209272101521492	Amino acids	0.7344517707824707	Amino acids and derivatives	0.6000053286552429	Amino acids, peptides, and analogues	0.6209461688995361	Carboxylic acids and derivatives	0.9989619255065918	Organic acids and derivatives	0.9997389912605286	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	216
212_mapp_batch_00111_sirius_217	C38H75NO8	[M + Na]+	C38H75NO8	Fatty acids	0.9995891451835632	Sphingolipids	0.9995146989822388	Neutral glycosphingolipids	0.9996693134307861	Glycosyl-N-acylsphingosines	0.7475088834762573	Neutral glycosphingolipids	0.7841223478317261	Glycosphingolipids	0.9178229570388794	Sphingolipids	0.9777255058288574	Lipids and lipid-like molecules	0.9995262622833252	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	217
213_mapp_batch_00111_sirius_218	C15H32N2O3	[M + H]+	C15H32N2O3	Fatty acids	0.9149612188339233	Fatty amides	0.8565590977668762	N-acyl amines	0.7046344876289368	Amino acids	0.3784506618976593	Amino acids and derivatives	0.7436295747756958	Amino acids, peptides, and analogues	0.7389163374900818	Carboxylic acids and derivatives	0.989694356918335	Organic acids and derivatives	0.9986114501953125	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Straight chain fatty acids; Amino acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	218
214_mapp_batch_00111_sirius_219	C25H33N5O7	[M + Na]+	C25H33N5O7	Alkaloids	0.9832567572593689	Nicotinic acid alkaloids	0.5481951832771301	Pyridine alkaloids	0.5107862949371338	Anisoles	0.6572669148445129			Anisoles	0.6572669148445129	Phenol ethers	0.867668092250824	Benzenoids	0.9941294193267822	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organonitrogen compounds; Aniline and substituted anilines; Primary alcohols; Organooxygen compounds; Azoles; Oxanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Secondary amines; Tertiary amines; Tertiary alkylarylamines; Organic 1,3-dipolar compounds; Dialkylarylamines; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	219
215_mapp_batch_00111_sirius_220	C29H46O	[M + H]+	C29H46O	Terpenoids	0.9989203214645386	Triterpenoids	0.992090106010437	Lupane triterpenoids	0.33667314052581787	Triterpenoids	0.8989101648330688			Triterpenoids	0.8989101648330688	Prenol lipids	0.9836894869804382	Lipids and lipid-like molecules	0.9791350960731506	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Triterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	220
216_mapp_batch_00111_sirius_221	C26H46O11	[M + Na]+	C26H46O11	Fatty acids	0.9508172273635864	Glycerolipids	0.7004171013832092	Glycosylmonoacylglycerols	0.9537321329116821	Glycosylglycerols	0.5214527249336243			Glycosylglycerols	0.5214527249336243	Glycerolipids	0.04721898213028908	Lipids and lipid-like molecules	0.8756992816925049	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Glycosylglycerols; Monocarboxylic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	221
218_mapp_batch_00111_sirius_223	C32H37N3O8	[M + H]+	C32H37N3O8	Alkaloids	0.6977924108505249	Triterpenoids	0.21318493783473969	Pyridine alkaloids	0.034529197961091995	Tetrapyrroles and derivatives	0.7668114304542542					Tetrapyrroles and derivatives	0.7668114304542542	Organoheterocyclic compounds	0.9976010918617249	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Tetrapyrroles and derivatives; Carbonyl compounds; Methyl esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223
219_mapp_batch_00111_sirius_224	C36H46O10	[M + Na]+	C36H46O10	Terpenoids	0.7215235233306885	Triterpenoids	0.7656430006027222	Saponaceolide triterpenoids	0.18937711417675018	Triterpenoids	0.5929271578788757			Triterpenoids	0.5929271578788757	Prenol lipids	0.5848439335823059	Lipids and lipid-like molecules	0.9265268445014954	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Hexoses; Monosaccharides; Triterpenoids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	224
221_mapp_batch_00111_sirius_227	C21H36O4	[M - H2O + H]+	C21H34O3	Fatty acids	0.9786643981933594	Glycerolipids	0.7925208210945129	Monoacylglycerols	0.9189378023147583	Lineolic acids and derivatives	0.6028716564178467			Lineolic acids and derivatives	0.6028716564178467	Fatty Acyls	0.9764442443847656	Lipids and lipid-like molecules	0.9721624255180359	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	227
222_mapp_batch_00111_sirius_228	C18H37NO8	[M + H]+	C18H37NO8	Amino acids and Peptides	0.6847731471061707	Amino acid glycosides	0.028682591393589973	Acyclic monoterpenoids	0.06438232213258743	Hexoses	0.9149748086929321	Monosaccharides	0.9928533434867859	Carbohydrates and carbohydrate conjugates	0.9997912049293518	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	228
223_mapp_batch_00111_sirius_229	C30H32O13	[M - H2O + H]+	C30H30O12	Shikimates and Phenylpropanoids	0.9520891308784485	Phenylpropanoids (C6-C3)	0.7732620239257812	Cinnamic acids and derivatives	0.8421902060508728	Flavonoid O-glycosides	0.21966254711151123	Flavonoid O-glycosides	0.21966254711151123	Flavonoid glycosides	0.436987966299057	Flavonoids	0.38689693808555603	Phenylpropanoids and polyketides	0.9991705417633057	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Ketones; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Aryl ketones; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	229
