"feature_id_full","feature_id","feature_mz","feature_rt","Malus_vs_Potentilla_p_value","Malus_vs_Prunus_p_value","Potentilla_vs_Prunus_p_value","Malus_vs_Potentilla_p_value_minus_log10","Malus_vs_Prunus_p_value_minus_log10","Potentilla_vs_Prunus_p_value_minus_log10","Potentilla_vs_Prunus_fold_change","Malus_vs_Prunus_fold_change","Malus_vs_Potentilla_fold_change","Potentilla_vs_Prunus_fold_change_log2","Malus_vs_Prunus_fold_change_log2","Malus_vs_Potentilla_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"740_169.05_2.4",740,169.049621049448,2.35659873478261,0.00379220934352931,0.00433698282855322,0.988710839552944,2.42110769606232,2.36281229735305,0.00493070450854466,1.01793169205353,0.60535708968486,0.594693233750921,0.0256407531208272,-0.724141680529506,-0.749782433650333,"Polyketides","Phloroglucinols","Acyl phloroglucinols","Spectrum2_001989",NA,"COc1cc(C(=O)O)ccc1O","CC(=O)C1=C(C=C(C=C1O)O)O",NA,NA,NA,NA,"WKOLLVMJNQIZCI","InChI=1S/C8H8O4/c1-12-7-4-5(8(10)11)2-3-6(7)9/h2-4,9H,1H3,(H,10,11)","WKOLLVMJNQIZCI-UHFFFAOYSA-N","InChI=1S/C8H8O4/c1-4(9)8-6(11)2-5(10)3-7(8)12/h2-3,10-12H,1H3","XLEYFDVVXLMULC"
"75_605.16_5.2",75,605.162753477102,5.18897185,0.0039173092621454,0.00390958955189236,0.999997519623759,2.40701214059375,2.4078688346003,1.07721505048842e-06,0.999711511135753,0.575276496616727,0.575442505371541,-0.000416261500091659,-0.797672565925695,-0.797256304425603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371_355.08_1.9",1371,355.078936556201,1.86615705333333,0.00396548679323605,0.35574591048933,0.0184683841739486,2.40170349216995,0.448860083688164,1.73357109995961,0.720682413524471,1.17444496205858,1.62962900164999,-0.47256445452352,0.231979106006015,0.704543560529535,NA,NA,NA,NA,NA,"COc1c(O)cc2c(c1OC)C(=O)[C@H](O)[C@H](c1ccc(O)cc1)O2|COc1ccc([C@@H]2Oc3c(OC)c(O)cc(O)c3C(=O)[C@@H]2O)cc1|COc1ccc([C@@H]2Oc3cc(O)c(OC)c(O)c3C(=O)[C@@H]2O)cc1",NA,NA,NA,NA,NA,"PKNANBLYJZQXLC|KALYBGCOEHEKGT|MEROIHPPFMVPPD","InChI=1S/C17H16O7/c1-22-16-10(19)7-11-12(17(16)23-2)13(20)14(21)15(24-11)8-3-5-9(18)6-4-8/h3-7,14-15,18-19,21H,1-2H3/t14-,15-/m0/s1|InChI=1S/C17H16O7/c1-22-9-5-3-8(4-6-9)15-14(21)13(20)12-10(18)7-11(19)16(23-2)17(12)24-15/h3-7,14-15,18-19,21H,1-2H3/t14-,15-/m0/s1|InChI=1S/C17H16O7/c1-22-9-5-3-8(4-6-9)16-15(21)13(19)12-11(24-16)7-10(18)17(23-2)14(12)20/h3-7,15-16,18,20-21H,1-2H3/t15-,16-/m0/s1","PKNANBLYJZQXLC-GJZGRUSLSA-N|KALYBGCOEHEKGT-GJZGRUSLSA-N|MEROIHPPFMVPPD-HOTGVXAUSA-N",NA,NA
"4267_411.29_11",4267,411.289796829224,10.968128,0.00400407741803732,0.600707139543535,0.0108840890429602,2.39749753411446,0.221337206331429,1.9632079139055,0.618544729162986,1.16411902576442,1.88202885075054,-0.693050169518618,0.219238574656066,0.912288744174684,"Terpenoids","Steroids","Pregnane steroids","Norigest",NA,NA,"CCCCCCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C27H38O3/c1-4-6-7-8-9-25(29)30-27(5-2)17-15-24-23-12-10-19-18-20(28)11-13-21(19)22(23)14-16-26(24,27)3/h2,18,21-24H,4,6-17H2,1,3H3","APTGJECXMIKIET"
"126_145.05_0.6",126,145.04953747638,0.634998787826087,0.00404201798014281,0.907456397806466,0.00606687049394949,2.3934017589406,0.0421742331204712,2.21703527559549,0.643999712815786,1.04942178594689,1.62953766137326,-0.634868049900472,0.0695946456854028,0.704462695585875,"Carbohydrates","Saccharides","Monosaccharides","Glucosan",NA,"O=C(O)C=CCCC(=O)O","C1C2C(C(C(C(O1)O2)O)O)O",NA,NA,NA,NA,"HSBSUGYTMJWPAX","InChI=1S/C6H8O4/c7-5(8)3-1-2-4-6(9)10/h1,3H,2,4H2,(H,7,8)(H,9,10)","HSBSUGYTMJWPAX-UHFFFAOYSA-N","InChI=1S/C6H10O5/c7-3-2-1-10-6(11-2)5(9)4(3)8/h2-9H,1H2","TWNIBLMWSKIRAT"
"1229_139.04_2.2",1229,139.039016670927,2.24255972608696,0.00406069333575709,0.750172623650939,0.00838772367287788,2.3913998072638,0.124838788778033,2.07635588546958,0.618706804301224,1.10888655570509,1.79226500823356,-0.692672194639298,0.149111778580536,0.841783973219834,"Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Simple phenolic acids","Domerine",NA,"O=C(O)c1ccc(O)cc1","C1=CC=C(C(=C1)C(=O)O)O",NA,NA,NA,NA,"FJKROLUGYXJWQN","InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)","FJKROLUGYXJWQN-UHFFFAOYSA-N","InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)","YGSDEFSMJLZEOE"
"249_163.06_0.6",249,163.059991887941,0.637059458695652,0.00435465828780524,0.982465501984892,0.00368358548016545,2.36104591862258,0.00768269037812053,2.43372924758637,0.614146630201639,0.979885900197361,1.59552434550628,-0.703344948397168,-0.0293143260706248,0.674030622326543,"Carbohydrates","Saccharides","Monosaccharides","D-allose","C1[C@@H]2[C@H]([C@@H]([C@H]([C@H](O1)O2)O)O)O","CC(=CC(=O)O)C(=O)O","C(C1C(C(C(C(O1)O)O)O)O)O","\"\"InChI=1S/C6H10O5/c7-3-2-1-10-6(11-2)5(9)4(3)8/h2-9H,1H2/t2-,3-,4+,5-,6-/m1/s1\"\"",NA,"TWNIBLMWSKIRAT-VFUOTHLCSA-N","TWNIBLMWSKIRAT","HNEGQIOMVPPMNR","InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h2H,1H3,(H,6,7)(H,8,9)","HNEGQIOMVPPMNR-UHFFFAOYSA-N","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2","WQZGKKKJIJFFOK"
"815_393.12_2.8",815,393.115724710131,2.80438385333333,0.00445727883275937,0.00279075887862734,0.869011787974472,2.35093019702421,2.55427768490344,0.0609743323919046,0.937212700553294,0.568044853681006,0.606100251677825,-0.0935515900022531,-0.815923243276633,-0.72237165327438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946_486.21_2",2946,486.208455488046,2.0455299,0.0046498912649644,0.98225523371642,0.00392358774031498,2.33255720271824,0.00777564847379895,2.40631663113718,0.626184068807884,0.980518208407991,1.56586259097054,-0.675341290569566,-0.0283836731022703,0.646957617467296,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","N-acetyl-N6,O-didemethylpuromycin",NA,NA,"CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC2C(OC(C2O)N3C=NC4=C(N=CN=C43)NC)CO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H27N7O6/c1-11(31)27-14(7-12-3-5-13(32)6-4-12)21(34)28-16-15(8-30)35-22(18(16)33)29-10-26-17-19(23-2)24-9-25-20(17)29/h3-6,9-10,14-16,18,22,30,32-33H,7-8H2,1-2H3,(H,27,31)(H,28,34)(H,23,24,25)","SYBVJJYTHAJORG"
"89_343.12_0.6",89,343.123411548707,0.633699609545455,0.00499690975394607,0.984248954043681,0.00425153196941419,2.30129849400691,0.00689503806000757,2.3714545508958,0.622040120821609,0.981020916683989,1.57710231839745,-0.684920459477354,-0.0276441979183226,0.657276261559031,"Carbohydrates","Saccharides","Disaccharides","Nigerose",NA,"OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O","C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O","\"\"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1\"\"","CZMRCDWAGMRECN-UGDNZRGBSA-N",NA,NA,"GUBGYTABKSRVRQ","InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11+,12-/m1/s1","GUBGYTABKSRVRQ-ASMJPISFSA-N","InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2","QIGJYVCQYDKYDW"
"321_735.21_2.5",321,735.210554901434,2.54636695714286,0.00505035256465469,0.0728503442994562,0.117483267198935,2.29667830276463,1.13756839136138,0.930023984291404,1.40962687998435,0.748303027215664,0.530851843023859,0.495313340189903,-0.41830548342204,-0.913618823611943,"Terpenoids","Monoterpenoids","Secoiridoid monoterpenoids","null",NA,NA,"COC(=O)C1=COC(C2C1CC=C2CO)OC3C(C(C(C(O3)COC4C(C(C(C(O4)COC(=O)C=CC5=CC(=C(C=C5)O)O)O)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C32H40O18/c1-44-29(43)16-10-46-30(22-14(9-33)4-5-15(16)22)50-32-28(42)26(40)24(38)20(49-32)12-47-31-27(41)25(39)23(37)19(48-31)11-45-21(36)7-3-13-2-6-17(34)18(35)8-13/h2-4,6-8,10,15,19-20,22-28,30-35,37-42H,5,9,11-12H2,1H3","CSRRWPAMFHNUSX"
"2733_675.19_2.4",2733,675.190135249385,2.41395324666667,0.00560934518137579,0.0104818179019854,0.817064484355615,2.2510878340582,1.97956338945787,0.0877436667299214,1.08743404245642,0.633535110975938,0.582596356414258,0.120927897966606,-0.658503518098723,-0.779431416065329,"Terpenoids","Monoterpenoids","Cinnamic acids and derivatives","null",NA,"O=C(/C=C/c1ccc(O)cc1)OC1OC(CO)C(O)C(O)C1O|O=C(/C=C/c1ccc(O)cc1)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","COC1=CC(=CC(=C1O)OC)C=CC(=O)OC2C(C(OC2(CO)OC3C(C(C(C(O3)COC(=O)C4=CC=CC=C4)O)O)O)CO)O",NA,NA,NA,NA,"DSNCQKUYZOSARM|MBXDFASBTUWDHK","InChI=1S/C15H18O8/c16-7-10-12(19)13(20)14(21)15(22-10)23-11(18)6-3-8-1-4-9(17)5-2-8/h1-6,10,12-17,19-21H,7H2/b6-3+|InChI=1S/C15H18O8/c16-7-11(19)13(21)15(23)14(22)12(20)10(18)6-3-8-1-4-9(17)5-2-8/h1-6,11,13-17,19,21-23H,7H2/b6-3+/t11-,13-,14+,15+/m1/s1","DSNCQKUYZOSARM-ZZXKWVIFSA-N|MBXDFASBTUWDHK-MFFVXOFNSA-N","InChI=1S/C30H36O16/c1-40-17-10-15(11-18(41-2)22(17)34)8-9-21(33)44-27-24(36)19(12-31)45-30(27,14-32)46-29-26(38)25(37)23(35)20(43-29)13-42-28(39)16-6-4-3-5-7-16/h3-11,19-20,23-27,29,31-32,34-38H,12-14H2,1-2H3","NMOKSKJXURQQEJ"
"781_490.17_4.1",781,490.170787847307,4.09591104666667,0.00564481875490974,0.00671660178732802,0.983106394662701,2.24834999793852,2.17285039931075,0.00739947899948499,1.02342418490371,0.612556144157329,0.598535927910439,0.0334042317070101,-0.707086013735025,-0.740490245442035,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Lonijaposide F","O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](OC(=O)/C=C/c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O","COc1cc(/C=C/C(=O)O)cc(OC)c1O","CC[N+]1=CC(=CC(=C1)C(=O)O)C=CC2C(C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)C=C","InChI=1S/C24H24O10/c25-16-7-1-14(2-8-16)5-11-19(27)32-13-18-21(29)22(30)23(31)24(33-18)34-20(28)12-6-15-3-9-17(26)10-4-15/h1-12,18,21-26,29-31H,13H2/b11-5+,12-6+/t18-,21-,22+,23-,24+/m1/s1",NA,"IAVJHQVGTRSIOM-UVMZMRPTSA-N","IAVJHQVGTRSIOM","PCMORTLOPMLEFB","InChI=1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)/b4-3+","PCMORTLOPMLEFB-ONEGZZNKSA-N","InChI=1S/C24H29NO11/c1-3-14-15(6-5-12-7-13(21(30)31)9-25(4-2)8-12)16(22(32)33)11-34-23(14)36-24-20(29)19(28)18(27)17(10-26)35-24/h3,5-9,11,14-15,17-20,23-24,26-29H,1,4,10H2,2H3,(H-,30,31,32,33)/p+1","KKLONPANWKAOPP"
"1087_503.19_4.9",1087,503.188904373734,4.9492811,0.00569446504487559,0.00568378684504667,0.999997966937099,2.24454706859472,2.24536221747149,8.82948896969872e-07,0.999743458480278,0.597835296309139,0.597988705240358,-0.000370158660847786,-0.742180018368326,-0.741809859707478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609_1013.27_3.2",2609,1013.2702648183,3.15739298888889,0.00599471948118435,0.00599471948118435,1,2.22223113460418,2.22223113460418,0,1,0.592208392944276,0.592208392944276,0,-0.755823157946224,-0.755823157946224,"Shikimates and Phenylpropanoids","Flavonoids","Flavan-3-ols","methyl N-[(5Z,13E)-9-hydroxy-2-[4-hydroxy-5-[2-hydroxy-1-(4-hydroxy-6-methyl-5-methylsulfanyloxan-2-yl)oxyethyl]-3-[4-methoxy-5-(propan-2-ylamino)oxan-2-yl]oxy-6-methyl-5-methylsulfanyloxan-2-yl]oxy-13-[2-(methyltrisulfanyl)ethylidene]-11-oxo-12-bicyclo[7.3.1]trideca-1(12),5-dien-3,7-diynyl]carbamate",NA,NA,"CC1C(C(CC(O1)OC(CO)C2(C(OC(C(C2O)OC3CC(C(CO3)NC(C)C)OC)OC4C#CC=CC#CC5(CC(=O)C(=C4C5=CCSSSC)NC(=O)OC)O)C)SC)O)SC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C43H62N2O14S5/c1-23(2)44-27-22-54-33(19-31(27)52-5)59-37-39(49)43(61-8,32(21-46)58-34-18-28(47)38(60-7)24(3)55-34)25(4)56-40(37)57-30-14-12-10-11-13-16-42(51)20-29(48)36(45-41(50)53-6)35(30)26(42)15-17-63-64-62-9/h10-11,15,23-25,27-28,30-34,37-40,44,46-47,49,51H,17-22H2,1-9H3,(H,45,50)","PYODOXNMJUJHHR"
"13_435.09_3.3",13,435.092151716111,3.30107992777778,0.00634305673336444,0.0151998093621754,0.696552995377875,2.1977014041824,1.81816185899434,0.157045835845021,1.11463861901323,0.665322864390994,0.596895579465921,0.156576044616638,-0.587873480862651,-0.744449525479289,"Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Reinutrin","O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12","O=c1c(O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12","C1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O","InChI=1S/C20H18O11/c21-6-13-15(26)17(28)20(30-13)31-19-16(27)14-11(25)4-8(22)5-12(14)29-18(19)7-1-2-9(23)10(24)3-7/h1-5,13,15,17,20-26,28H,6H2/t13-,15-,17+,20-/m0/s1",NA,"BDCDNTVZSILEOY-UXYNSRGZSA-N","BDCDNTVZSILEOY","PZZRDJXEMZMZFD","InChI=1S/C20H18O11/c21-8-4-11(24)14-13(5-8)30-18(7-1-2-9(22)10(23)3-7)19(16(14)27)31-20-17(28)15(26)12(25)6-29-20/h1-5,12,15,17,20-26,28H,6H2/t12-,15-,17+,20-/m0/s1","PZZRDJXEMZMZFD-IEGSVRCHSA-N","InChI=1S/C20H18O11/c21-8-4-11(24)14-13(5-8)30-18(7-1-2-9(22)10(23)3-7)19(16(14)27)31-20-17(28)15(26)12(25)6-29-20/h1-5,12,15,17,20-26,28H,6H2","PZZRDJXEMZMZFD"
"443_307.1_0.6",443,307.101946215389,0.63844484,0.00636521869130446,0.996785284688975,0.00686908181017187,2.1961866705971,0.00139838202674967,2.16310131118294,0.643143077396066,1.00883605109282,1.56860282968038,-0.636788371194655,0.0126917368885066,0.649480108083161,"Carbohydrates","Saccharides","Disaccharides","D-Galactose, 3-O-(3,6-anhydro-alpha-L-galactopyranosyl)-",NA,"CC(=O)C1(O)C=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CO1","C1C2C(C(O1)C(C(O2)OC(C(C=O)O)C(C(CO)O)O)O)O",NA,NA,NA,NA,"BWBYOMWIDCKMAI","InChI=1S/C12H18O9/c1-5(14)12(18)2-6(4-19-12)20-11-10(17)9(16)8(15)7(3-13)21-11/h2,7-11,13,15-18H,3-4H2,1H3/t7-,8-,9+,10-,11-,12?/m1/s1","BWBYOMWIDCKMAI-LNMZYWNMSA-N","InChI=1S/C12H20O10/c13-1-4(15)7(17)10(5(16)2-14)22-12-9(19)11-8(18)6(21-12)3-20-11/h2,4-13,15-19H,1,3H2","ILLZAAKBNPACJI"
"2071_205.07_4.5",2071,205.068200854643,4.539420025,0.00642206521606425,0.00929392609645874,0.930500228454803,2.1923252884872,2.03180078527094,0.0312835159059727,1.05099781002881,0.622450010026488,0.592246724100619,0.0717596631498871,-0.683970118241344,-0.755729781391231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4177_360.15_1.6",4177,360.149820846094,1.61036232173913,0.00678504914962685,0.978560488639638,0.00557672774376061,2.16844700204486,0.00941232374080497,2.25362055727796,0.641553617877015,0.978511029943972,1.52522096778441,-0.64035825122051,-0.0313399816379568,0.609018269582553,NA,NA,NA,NA,"C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]2(CO)[C@H]([C@@H]([C@@H](CO)O2)O)O)O)O)O)O","OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O|OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O",NA,"\"\"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1\"\"",NA,"CZMRCDWAGMRECN-UGDNZRGBSA-N","CZMRCDWAGMRECN","GUBGYTABKSRVRQ|HIWPGCMGAMJNRG|CZMRCDWAGMRECN","InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11+,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5+,6-,7+,8+,9-,10-,11+,12+/m1/s1|InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1","GUBGYTABKSRVRQ-ASMJPISFSA-N|HIWPGCMGAMJNRG-CQHUIXDMSA-N|CZMRCDWAGMRECN-UGDNZRGBSA-N",NA,NA
"468_506.2_3.2",468,506.201617770725,3.22682862222222,0.00687823787039477,0.00687823787039477,1,2.16252280902963,2.16252280902963,0,1,0.572185914415273,0.572185914415273,0,-0.805444111824933,-0.805444111824933,"Alkaloids","Tyrosine alkaloids","Isoquinoline alkaloids","Alangiside",NA,NA,"COC1=C(C=C2C3CC4C(C(OC=C4C(=O)N3CCC2=C1)OC5C(C(C(C(O5)CO)O)O)O)C=C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C25H31NO10/c1-3-12-14-7-16-13-8-17(28)18(33-2)6-11(13)4-5-26(16)23(32)15(14)10-34-24(12)36-25-22(31)21(30)20(29)19(9-27)35-25/h3,6,8,10,12,14,16,19-22,24-25,27-31H,1,4-5,7,9H2,2H3","BCYNGTTVQNJTCV"
"717_473.05_3.3",717,473.046688977669,3.30451959230769,0.00703326787585801,0.015995115529108,0.728933753787228,2.15284284131097,1.79601261875756,0.137311938996091,1.11158397124211,0.657377083137755,0.59138769552712,0.152616936505876,-0.605206931471566,-0.757823867977442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4137_423.28_3.7",4137,423.275567082967,3.66473527272727,0.00704786323586026,0.00490952550014101,0.928797735801544,2.15194253202045,2.30896047989912,0.0320788519797475,1.03016442301674,1.70123726013898,1.65142303706924,0.04287462220393,0.76658435802427,0.72370973582034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463_411.1_0.6",463,411.097790331214,0.601393381818182,0.00754224220386324,0.652341956079792,0.00314737205549465,2.12249952521702,0.18552468845902,2.50205191546063,0.621287208326827,0.910483522168146,1.46547926621594,-0.686667743928929,-0.135295187187077,0.551372556741852,"Alkaloids","Small peptides","Purine nucleos(t)ides","Germall 115",NA,"COc1cc(/C=C\CO)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","C(NC(=O)NC1C(=O)NC(=O)N1CO)NC(=O)NC2C(=O)NC(=O)N2CO",NA,NA,NA,NA,"QJVXKWHHAMZTBY","InChI=1S/C17H24O9/c1-23-10-6-9(4-3-5-18)7-11(24-2)16(10)26-17-15(22)14(21)13(20)12(8-19)25-17/h3-4,6-7,12-15,17-22H,5,8H2,1-2H3/b4-3-/t12-,13-,14+,15-,17+/m1/s1","QJVXKWHHAMZTBY-CZZVJJMOSA-N","InChI=1S/C11H16N8O8/c20-2-18-4(6(22)16-10(18)26)14-8(24)12-1-13-9(25)15-5-7(23)17-11(27)19(5)3-21/h4-5,20-21H,1-3H2,(H2,12,14,24)(H2,13,15,25)(H,16,22,26)(H,17,23,27)","ZCTXEAQXZGPWFG"
"2037_961.58_11",2037,961.576041701942,11.0184919047619,0.0075854448098418,0.628897665920888,0.00304764542118374,2.12001894713886,0.201420017100932,2.51603556245745,0.604389955451514,0.901171919982337,1.49104383991476,-0.72644841079214,-0.15012573419171,0.57632267660043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038_387.13_1.4",2038,387.134242237939,1.36145438333333,0.00772463990574468,0.0413590829820801,0.354258931808199,2.1121217566401,1.38342909903011,0.450679191225559,1.25026729275727,0.699624474210832,0.559579922040445,0.322236559456703,-0.51534733649543,-0.837583895952133,"Alkaloids","Tryptophan alkaloids","Carboline alkaloids","3-(1,3-benzodioxol-5-yl)-N-[2-(6-methoxy-1H-indol-3-yl)ethyl]prop-2-enamide",NA,"COc1cc(/C=C/C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O","COC1=CC2=C(C=C1)C(=CN2)CCNC(=O)C=CC3=CC4=C(C=C3)OCO4",NA,NA,NA,NA,"XRKBRPFTFKKHEF","InChI=1S/C17H22O10/c1-24-9-5-8(6-10(25-2)13(9)20)3-4-12(19)27-17-16(23)15(22)14(21)11(7-18)26-17/h3-6,11,14-18,20-23H,7H2,1-2H3/b4-3+/t11-,14-,15+,16-,17+/m1/s1","XRKBRPFTFKKHEF-DGDBGZAXSA-N","InChI=1S/C21H20N2O4/c1-25-16-4-5-17-15(12-23-18(17)11-16)8-9-22-21(24)7-3-14-2-6-19-20(10-14)27-13-26-19/h2-7,10-12,23H,8-9,13H2,1H3,(H,22,24)","IJXLHSKRFRQFFB"
"2653_427.08_0.6",2653,427.075456411601,0.613788184090909,0.00774040945061405,0.971920123760143,0.00616038989981538,2.11123606548778,0.0123694256453704,2.21039179985187,0.56921534081376,0.966351587288563,1.69769069453935,-0.812953550700948,-0.0493799151915001,0.763573635509448,"Alkaloids","Tryptophan alkaloids","Thiazole alkaloids","null",NA,NA,"C1C2CN(CC1C3=CC=C(C(=O)N3C2)C4=CC=CS4)C(=O)CSCC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C19H20N2O4S2/c22-17(10-26-11-18(23)24)20-7-12-6-13(9-20)15-4-3-14(16-2-1-5-27-16)19(25)21(15)8-12/h1-5,12-13H,6-11H2,(H,23,24)","TVGMKDWVNWXYRX"
"756_453.14_2.2",756,453.137730133571,2.19617605333333,0.00779358358962967,0.0488038587495354,0.304945592540329,2.10826280223299,1.31154583850185,0.515777639234455,1.23537819296924,0.734734518634525,0.594744607615733,0.304952769418333,-0.444705039274791,-0.749657808693124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
